subject species_id maxRelAbundance speciesSubjectAnyTimepointPresence speciesSubjectPreAbxPresence speciesSubjectPostAbxPresence speciesSubjectMainStudyPresence speciesSubjectFollowupPresence speciesSubjectFinalSeqPresence speciesSubjectAnyTimepointLOD speciesSubjectPreAbxLOD speciesSubjectPostAbxLOD speciesSubjectMainStudyLOD speciesSubjectFollowupLOD speciesSubjectFinalSeqLOD
ZCA Bifidobacterium_catenulatum_58257 0.00312430098069 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
ZCA Bifidobacterium_longum_57796 0.0454318400481 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Bifidobacterium_pseudocatenulatum_57754 0.0220707584742 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE
ZCA Bilophila_wadsworthia_57364 0.00697063972673 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Blautia_wexlerae_56130 0.0116077654211 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Burkholderiales_bacterium_56577 0.00113050018282 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
ZCA Butyricimonas_virosa_58742 0.00120294446384 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
ZCA Butyrivibrio_crossotus_61674 0.198980624143 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Clostridiales_bacterium_61057 0.00467901050533 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Clostridium_bartlettii_61535 0.0018222047787 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE TRUE FALSE
ZCA Clostridium_sp_61482 0.0198323229599 TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
ZCA Collinsella_sp_62205 0.00138144718635 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
ZCA Coprococcus_catus_62200 0.00161062064331 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
ZCA Coprococcus_comes_61587 0.00362742589855 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Coprococcus_sp_62244 0.0997115855874 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Coriobacteriaceae_bacterium_58375 0.0015261539685 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
ZCA Dialister_invisus_61905 0.0139498131082 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Dorea_formicigenerans_56346 0.00166370956655 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Dorea_longicatena_61473 0.00374297558548 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Enterobacter_asburiae_57214 0.00279463974432 TRUE TRUE FALSE TRUE TRUE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
ZCA Enterobacter_asburiae_58142 0.00337831614291 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
ZCA Enterobacter_cloacae_57303 0.00107737879046 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
ZCA Escherichia_coli_58110 0.0038296043556 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
ZCA Eubacterium_eligens_61678 0.109787976591 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Eubacterium_hallii_61477 0.0106034047147 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Eubacterium_ramulus_59802 0.00132494946291 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
ZCA Eubacterium_rectale_56927 0.204445553373 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Eubacterium_siraeum_57634 0.0606130818957 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
ZCA Eubacterium_ventriosum_61474 0.00451185076472 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Faecalibacterium_cf_62236 0.0349298998495 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Faecalibacterium_prausnitzii_57453 0.0906997164682 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Faecalibacterium_prausnitzii_61481 0.0293200600133 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Faecalibacterium_prausnitzii_62201 0.0306603766351 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Gordonibacter_pamelaeae_62044 0.00176318920069 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
ZCA Guyana_massiliensis_60772 0.00332146733386 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Haemophilus_parainfluenzae_57123 0.0041304548989 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE
ZCA Haemophilus_parainfluenzae_62356 0.00767355733898 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Haemophilus_parainfluenzae_62468 0.00513781669391 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
ZCA Hafnia_alvei_56921 0.0097887729076 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
ZCA Jeddahella_massiliensis_35045 0.002388628267 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
ZCA Klebsiella_oxytoca_56762 0.00795238863009 TRUE TRUE FALSE TRUE TRUE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
ZCA Klebsiella_pneumoniae_54688 0.0045226560623 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
ZCA Klebsiella_pneumoniae_57337 0.00129652439411 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
ZCA Lactococcus_lactis_57073 0.00158140389513 TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
ZCA Odoribacter_splanchnicus_62174 0.0239796318111 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Oscillibacter_sp_60799 0.0107194354734 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Oscillospiraceae_bacterium_54867 0.0012526031217 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
ZCA Parabacteroides_distasonis_56985 0.0152014279112 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Parabacteroides_merdae_56972 0.0100821894431 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Raoultella_planticola_57814 0.00385981075672 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
ZCA Roseburia_hominis_61877 0.00703392436263 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
ZCA Roseburia_intestinalis_56239 0.023674271261 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
ZCA Roseburia_inulinivorans_61943 0.00933152130515 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Ruminococcus_bicirculans_59300 0.0144981911905 TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
ZCA Ruminococcus_callidus_61479 0.0180656451756 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE FALSE
ZCA Ruminococcus_obeum_61472 0.00260215765224 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE FALSE
ZCA Ruminococcus_sp_55468 0.00512116879536 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Ruminococcus_torques_62045 0.00209308995767 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCA Streptococcus_salivarius_58022 0.00138222712643 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
ZCA Streptococcus_salivarius_58037 0.00165729142918 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
ZCA Streptococcus_thermophilus_54772 0.00294891055818 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE
ZCA Veillonella_atypica_58169 0.00108882699605 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
ZCB Adlercreutzia_equolifaciens_60310 0.00112808256257 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE FALSE
ZCB Akkermansia_muciniphila_55290 0.021303596588 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Alistipes_finegoldii_56071 0.010773049279 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
ZCB Alistipes_indistinctus_62207 0.00110073928608 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
ZCB Alistipes_onderdonkii_55464 0.0128107056468 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Alistipes_putredinis_61533 0.0427331777762 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Alistipes_senegalensis_58364 0.00864432740162 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Alistipes_shahii_62199 0.0271231290338 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Alistipes_sp_59510 0.00237414099802 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Anaerostipes_hadrus_55206 0.00796726419428 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Bacteroidales_bacterium_58650 0.0228180510038 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Bacteroides_caccae_53434 0.0224221874521 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Bacteroides_cellulosilyticus_58046 0.00272033573441 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
ZCB Bacteroides_ovatus_58035 0.0175943583047 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Bacteroides_rodentium_59708 0.0261798747869 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Bacteroides_stercoris_56735 0.0847724513587 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Bacteroides_thetaiotaomicron_56941 0.00282639603466 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Bacteroides_uniformis_57318 0.0691518964563 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Bacteroides_vulgatus_57955 0.112054142601 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Bacteroides_xylanisolvens_57185 0.00178319086292 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Barnesiella_intestinihominis_62208 0.0102912701036 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Bifidobacterium_adolescentis_56815 0.0582683148485 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Bifidobacterium_bifidum_55065 0.0248970734137 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Bifidobacterium_catenulatum_58257 0.00111471131075 TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
ZCB Bifidobacterium_longum_57796 0.0344054414328 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Bifidobacterium_pseudocatenulatum_57754 0.00813199193326 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
ZCB Bilophila_wadsworthia_57364 0.00513260371371 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Blautia_wexlerae_56130 0.0181589818894 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Burkholderiales_bacterium_56577 0.00486939252311 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Butyrivibrio_crossotus_61674 0.0959891805397 TRUE FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
ZCB Clostridiales_bacterium_61057 0.00716357076002 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Clostridium_bartlettii_61535 0.00399358296731 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
ZCB Clostridium_sp_61482 0.0360071195121 TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
ZCB Collinsella_aerofaciens_61484 0.00198388026555 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
ZCB Collinsella_sp_62205 0.00320932343669 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
ZCB Coprococcus_catus_62200 0.00119338078385 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
ZCB Coprococcus_comes_61587 0.00294572590983 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Coprococcus_sp_62244 0.115050601307 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE
ZCB Coriobacteriaceae_bacterium_58375 0.00162446025428 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
ZCB Dialister_invisus_61905 0.017530125748 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Dorea_formicigenerans_56346 0.00264653219427 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Dorea_longicatena_59913 0.00121170851545 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Dorea_longicatena_61473 0.0036501075101 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Enterobacter_asburiae_57214 0.00190216952287 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
ZCB Enterobacter_asburiae_58142 0.00205657084177 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
ZCB Eubacterium_eligens_61678 0.0357346924135 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Eubacterium_hallii_61477 0.0122464216339 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Eubacterium_ramulus_59802 0.00168413247003 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE
ZCB Eubacterium_rectale_56927 0.347953970674 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Eubacterium_siraeum_57634 0.00857440987878 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
ZCB Eubacterium_ventriosum_61474 0.0028097507743 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
ZCB Faecalibacterium_cf_62236 0.0109629607209 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Faecalibacterium_prausnitzii_57453 0.0849415444075 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Faecalibacterium_prausnitzii_61481 0.0160945047297 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Faecalibacterium_prausnitzii_62201 0.0427314930262 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Guyana_massiliensis_60772 0.0114607064867 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Haemophilus_parainfluenzae_57123 0.00316831722826 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
ZCB Haemophilus_parainfluenzae_62356 0.00505504601753 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
ZCB Haemophilus_parainfluenzae_62468 0.00456992665906 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
ZCB Hafnia_alvei_56921 0.0189288286762 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
ZCB Klebsiella_oxytoca_56762 0.00958118335841 TRUE TRUE FALSE TRUE TRUE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
ZCB Klebsiella_pneumoniae_54688 0.00502249796974 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
ZCB Klebsiella_pneumoniae_57337 0.00242738984262 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
ZCB Odoribacter_splanchnicus_62174 0.006582044593 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Oscillibacter_sp_60799 0.0158537286572 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Oscillospiraceae_bacterium_54867 0.00267947965872 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
ZCB Parabacteroides_distasonis_56985 0.0197619808059 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Parabacteroides_merdae_56972 0.0225767355957 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Paraprevotella_clara_33712 0.0271549012122 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Paraprevotella_xylaniphila_62280 0.0066928456839 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Phascolarctobacterium_sp_59817 0.00949045227778 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
ZCB Raoultella_planticola_57814 0.00240958911146 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
ZCB Roseburia_hominis_61877 0.00889492315217 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Roseburia_intestinalis_56239 0.0381009626592 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Roseburia_inulinivorans_61943 0.0154035023553 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Ruminococcus_bicirculans_59300 0.119633042923 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
ZCB Ruminococcus_bromii_62047 0.053598732226 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE
ZCB Ruminococcus_callidus_61479 0.024896910288 TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
ZCB Ruminococcus_obeum_62046 0.0011869669963 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
ZCB Ruminococcus_sp_55468 0.00599278264496 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZCB Ruminococcus_torques_62045 0.00320435102074 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
ZCB Streptococcus_salivarius_58037 0.00107300621828 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
ZCB Streptococcus_thermophilus_54772 0.00278635800911 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
ZCB Veillonella_atypica_58169 0.00351225772575 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
ZDA Adlercreutzia_equolifaciens_60310 0.00219185920094 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
ZDA Akkermansia_muciniphila_55290 0.0596751433177 TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
ZDA Alistipes_finegoldii_56071 0.0622058637744 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Alistipes_onderdonkii_55464 0.198510016071 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Alistipes_putredinis_61533 0.063922422648 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Alistipes_shahii_62199 0.0241133441202 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Alistipes_sp_59510 0.00524759307382 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
ZDA Anaerostipes_hadrus_55206 0.0569092612605 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Bacteroides_acidifaciens_59693 0.00113208624078 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
ZDA Bacteroides_caccae_53434 0.016258486836 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Bacteroides_eggerthii_54457 0.278987476847 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Bacteroides_faecis_58503 0.0268370018093 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Bacteroides_ovatus_58035 0.0067081296191 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Bacteroides_rodentium_59708 0.0476502270745 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Bacteroides_thetaiotaomicron_56941 0.00204455344461 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE
ZDA Bacteroides_uniformis_57318 0.155086882141 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Bacteroides_vulgatus_57955 0.258267375653 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Bacteroides_xylanisolvens_57185 0.0330636588843 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Bifidobacterium_adolescentis_56815 0.0890371704015 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Bifidobacterium_angulatum_45832 0.11246296881 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
ZDA Bifidobacterium_bifidum_55065 0.0183946744365 TRUE FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
ZDA Bifidobacterium_catenulatum_58257 0.00126912909268 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
ZDA Bifidobacterium_longum_57796 0.0227879114766 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Bifidobacterium_pseudocatenulatum_57754 0.0227331756243 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE
ZDA Bilophila_wadsworthia_57364 0.00627314200718 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Blautia_wexlerae_56130 0.032055983595 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Burkholderiales_bacterium_56577 0.00818227690148 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Clostridiales_bacterium_56470 0.00166206856249 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
ZDA Clostridiales_bacterium_61057 0.0073256554137 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Clostridium_spiroforme_61500 0.00135065896834 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
ZDA Collinsella_intestinalis_61689 0.00276040804793 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE
ZDA Coprococcus_comes_61587 0.00583191435367 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Dorea_formicigenerans_56346 0.00323003212953 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
ZDA Dorea_longicatena_59913 0.00304939427133 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
