species_id prevalence medianAbundance meanAbundance maxAbundance
Selenomonas_sp_60104 0.0174672489082969 1.6215599004711e-05 0.000417835976547836 0.00163040877536618
Selenomonas_sp_62361 0.0349344978165939 2.93270817071566e-05 6.20886795319886e-05 0.00031975183595139
Selenomonas_sp_62580 0.0131004366812227 1.20407596871081e-05 1.03135238591352e-05 1.61230382862274e-05
Selenomonas_sputigena_45411 0.00873362445414847 8.66944305434815e-05 8.66944305434815e-05 0.000163979016979453
Shuttleworthia_satelles_57139 0.00873362445414847 1.05027237265058e-05 1.05027237265058e-05 1.58355646946967e-05
Simonsiella_muelleri_61994 0.00436681222707424 3.27047799350373e-05 3.27047799350373e-05 3.27047799350373e-05
Slackia_exigua_56855 0.0131004366812227 2.01065415612699e-05 2.69562332333904e-05 4.08875029287796e-05
Slackia_heliotrinireducens_61593 0.00436681222707424 7.23056966305959e-06 7.23056966305959e-06 7.23056966305959e-06
Slackia_piriformis_62217 0.0611353711790393 5.16213317868177e-05 9.10830139319154e-05 0.000216222518549852
Soleaferrea_massiliensis_59515 0.00436681222707424 3.16100070388916e-05 3.16100070388916e-05 3.16100070388916e-05
Solobacterium_moorei_56880 0.122270742358079 2.36089896077885e-05 0.000581739585556892 0.00972416367214842
Sphaerotilus_natans_59955 0.00436681222707424 2.61078649287033e-05 2.61078649287033e-05 2.61078649287033e-05
Sphingobacterium_sp_60842 0.00436681222707424 1.23714927678818e-05 1.23714927678818e-05 1.23714927678818e-05
Sphingomonas_melonis_46852 0.00873362445414847 2.05983959067174e-05 2.05983959067174e-05 2.59748260061663e-05
Staphylococcus_aureus_56630 0.0305676855895196 1.34320431592871e-05 2.35535127477972e-05 6.01361612137916e-05
Staphylococcus_aureus_57331 0.00436681222707424 1.04541624546728e-05 1.04541624546728e-05 1.04541624546728e-05
Staphylococcus_capitis_55595 0.00436681222707424 1.15395944496732e-05 1.15395944496732e-05 1.15395944496732e-05
Staphylococcus_caprae_50972 0.0174672489082969 1.32867254855581e-05 1.99515816924006e-05 4.2258600268758e-05
Staphylococcus_epidermidis_57523 0.0480349344978166 3.74700629840925e-05 0.000240649621405476 0.00188938710818422
Staphylococcus_equorum_54689 0.00436681222707424 2.13086984551812e-05 2.13086984551812e-05 2.13086984551812e-05
Staphylococcus_hominis_57055 0.00436681222707424 3.09635862030705e-05 3.09635862030705e-05 3.09635862030705e-05
Staphylococcus_simulans_55283 0.00436681222707424 1.25609188051069e-05 1.25609188051069e-05 1.25609188051069e-05
Staphylococcus_sp_54766 0.00436681222707424 1.43627948363875e-05 1.43627948363875e-05 1.43627948363875e-05
Staphylococcus_sp_59500 0.0131004366812227 4.2927133396417e-05 5.44267689704666e-05 0.000104719505650385
Staphylococcus_sp_62352 0.00436681222707424 1.21056349604319e-05 1.21056349604319e-05 1.21056349604319e-05
Staphylococcus_warneri_58053 0.0131004366812227 1.23472744626931e-05 3.83304952773803e-05 9.07304410492737e-05
Staphylococcus_warneri_61923 0.00873362445414847 1.00285641199144e-05 1.00285641199144e-05 1.36740255520839e-05
Stenotrophomonas_maltophilia_59502 0.00436681222707424 1.0042725147474e-05 1.0042725147474e-05 1.0042725147474e-05
Stenotrophomonas_maltophilia_61460 0.00436681222707424 1.09777993343376e-05 1.09777993343376e-05 1.09777993343376e-05
Stomatobaculum_longum_62318 0.0524017467248908 1.99516526226132e-05 2.4938728116442e-05 8.42973694465922e-05
Streptacidiphilus_oryzae_60584 0.0174672489082969 7.37781434661703e-06 8.58625788380243e-06 1.63721616459423e-05
Streptococcus_agalactiae_55593 0.0174672489082969 3.77733688412388e-05 3.85187537579411e-05 6.58515952455408e-05
Streptococcus_anginosus_54555 0.0393013100436681 1.84288992643581e-05 4.49819367382627e-05 0.000141446188300584
Streptococcus_anginosus_58032 0.0349344978165939 3.22002429434692e-05 5.37830174010899e-05 0.00016753636266718
Streptococcus_anginosus_58223 0.0349344978165939 2.56257198876318e-05 3.36787256686566e-05 8.06281595962373e-05
Streptococcus_anginosus_58303 0.0218340611353712 1.79337887749561e-05 2.63832915770496e-05 7.81048506730726e-05
Streptococcus_australis_62469 0.37117903930131 2.14277406979141e-05 3.4032535536621e-05 0.000451924817444476
Streptococcus_caballi_59077 0.00436681222707424 7.55797556958087e-06 7.55797556958087e-06 7.55797556958087e-06
Streptococcus_constellatus_50409 0.0262008733624454 1.57702597237023e-05 1.94385914838552e-05 3.50329232988771e-05
Streptococcus_constellatus_57767 0.0305676855895196 2.41073302665455e-05 3.3745972485338e-05 7.41081069785365e-05
Streptococcus_cristatus_62470 0.074235807860262 1.84015513644002e-05 8.77849653202357e-05 0.00114555077262054
Streptococcus_equinus_57951 0.00436681222707424 2.52961971453088e-06 2.52961971453088e-06 2.52961971453088e-06
Streptococcus_gallolyticus_57748 0.0131004366812227 0.000175936933544383 0.000354515113643112 0.000880898673773239
Streptococcus_gordonii_61575 0.139737991266376 2.47838520192261e-05 3.46128994642122e-05 0.000179864922294926
Streptococcus_infantarius_58294 0.00436681222707424 1.62073992480228e-05 1.62073992480228e-05 1.62073992480228e-05
Streptococcus_infantis_58320 0.183406113537118 1.723157544842e-05 2.51108120358379e-05 0.000154253835885426
Streptococcus_infantis_58384 0.122270742358079 1.62014532276307e-05 2.07193228543922e-05 8.16311943400088e-05
Streptococcus_infantis_62384 0.183406113537118 2.04001340674019e-05 4.20860929244083e-05 0.000314756093403544
Streptococcus_infantis_62471 0.314410480349345 2.15323275798593e-05 3.43771807997794e-05 0.000330263247180613
Streptococcus_infantis_62693 0.200873362445415 2.02438705018212e-05 3.90048685420449e-05 0.000456905572800223
Streptococcus_intermedius_57028 0.074235807860262 1.88496687179617e-05 2.94612479206893e-05 0.000129649343744687
Streptococcus_massiliensis_44717 0.00873362445414847 2.13761424367888e-05 2.13761424367888e-05 2.62181944289145e-05
Streptococcus_mitis_58288 0.187772925764192 1.88984758959019e-05 3.14606833593184e-05 0.000149818063032165
Streptococcus_mitis_58304 0.0393013100436681 1.35408112411698e-05 1.53427683836601e-05 3.84321226065713e-05
Streptococcus_mitis_58330 0.135371179039301 2.03501805717733e-05 2.99650656298567e-05 0.000111315078727987
Streptococcus_mitis_58331 0.0960698689956332 2.29219688257256e-05 2.77542138075605e-05 0.000130997404144278
Streptococcus_mitis_58382 0.122270742358079 1.66740998748105e-05 3.53488523351003e-05 0.000219386186887676
Streptococcus_mitis_58556 0.157205240174672 1.75673420956588e-05 3.01601089782211e-05 0.000180890624244877
Streptococcus_mitis_58557 0.157205240174672 1.68839678675263e-05 2.17126336776523e-05 9.40731994398557e-05
Streptococcus_mitis_58558 0.161572052401747 1.76841507605636e-05 2.44830542215044e-05 0.000115025689523243
Streptococcus_mitis_59293 0.205240174672489 2.1549666264512e-05 3.28770045177737e-05 0.000242434987118482
Streptococcus_mitis_59739 0.135371179039301 1.86600506296379e-05 4.03435900467763e-05 0.000336094104896166
Streptococcus_mitis_59740 0.213973799126638 1.74721280193141e-05 3.24771973993565e-05 0.000166953984149187
Streptococcus_mitis_60170 0.235807860262009 1.89399214062024e-05 4.02440902131398e-05 0.000251900919075335
Streptococcus_mitis_60171 0.148471615720524 2.34667380481711e-05 3.54405166602326e-05 0.00023286100189088
Streptococcus_mitis_60172 0.11353711790393 2.66428637921015e-05 3.43031606894499e-05 0.000141074880886262
Streptococcus_mitis_60473 0.14410480349345 2.80324393390912e-05 5.39634532606276e-05 0.000327049105971629
Streptococcus_mitis_60474 0.174672489082969 1.92757425930539e-05 2.99571604599132e-05 0.000127215296395175
Streptococcus_mitis_61104 0.192139737991266 1.78328500017132e-05 2.97101021913874e-05 0.000168487704833756
Streptococcus_mitis_61105 0.126637554585153 1.72321656428502e-05 3.66595034558892e-05 0.000129464212266462
Streptococcus_mitis_61106 0.170305676855895 1.73032804559303e-05 4.01603695316459e-05 0.00044686101805206
Streptococcus_mitis_61107 0.135371179039301 1.45776694387513e-05 2.0408282993617e-05 0.000104118275881075
Streptococcus_mitis_61108 0.11353711790393 1.64504871960265e-05 1.79992487777765e-05 5.62040817897543e-05
Streptococcus_mitis_61109 0.139737991266376 2.19792285800059e-05 2.36345883206043e-05 8.58866332076392e-05
Streptococcus_mitis_61110 0.148471615720524 2.00546690551698e-05 3.27420695655834e-05 0.00012641357501103
Streptococcus_mitis_61111 0.091703056768559 1.85224469763688e-05 2.28897406715636e-05 9.2476297389841e-05
Streptococcus_mitis_61341 0.104803493449782 1.38004055910238e-05 3.2411717982022e-05 0.000254022165984186
Streptococcus_mitis_61874 0.161572052401747 1.58600893668333e-05 4.04394899958336e-05 0.000269125443427744
Streptococcus_mitis_61875 0.135371179039301 1.58695921166058e-05 4.10608360279956e-05 0.000361262960011235
Streptococcus_mitis_61876 0.0960698689956332 1.30336023098277e-05 2.0193359118938e-05 6.94728196725995e-05
Streptococcus_mitis_62309 0.0480349344978166 1.16549204127281e-05 1.43260691301165e-05 3.44331119610341e-05
Streptococcus_mitis_62363 0.0393013100436681 2.01743946830318e-05 6.24406839811948e-05 0.000422355304445532
Streptococcus_mutans_56116 0.0393013100436681 3.17747224106434e-05 9.33322715539526e-05 0.000495069951680887
Streptococcus_oligofermentans_60032 0.0393013100436681 1.49874522493786e-05 3.65162561575065e-05 0.000166595703419877
Streptococcus_oralis_46145 0.0480349344978166 1.34073721098804e-05 4.35679445824897e-05 0.000344070711244745
Streptococcus_oralis_57687 0.0480349344978166 1.61241708529616e-05 4.40980894570606e-05 0.000250728778872337
Streptococcus_oralis_57895 0.0698689956331878 1.27774853260446e-05 3.1221703555491e-05 0.000252731557251057
Streptococcus_oralis_58319 0.0305676855895196 1.51007693061106e-05 4.72436724432901e-05 0.000253109784663411
Streptococcus_oralis_58559 0.0524017467248908 1.86632129317174e-05 3.82121128019429e-05 0.000252807112275101
Streptococcus_oralis_58560 0.131004366812227 2.6215197301161e-05 6.46118800740347e-05 0.000591297426223745
Streptococcus_oralis_58561 0.0567685589519651 1.43029205428531e-05 3.57444798450911e-05 0.000164030398049745
Streptococcus_oralis_59303 0.0567685589519651 1.12866987168141e-05 3.93187316897822e-05 0.000318455899552278
Streptococcus_oralis_60033 0.0349344978165939 1.21124213511913e-05 2.61015877988031e-05 8.19369290624417e-05
Streptococcus_oralis_60034 0.074235807860262 1.58998582430269e-05 6.06490838742751e-05 0.000583839903291013
Streptococcus_oralis_62443 0.0480349344978166 9.89129530654491e-06 7.02262539084717e-05 0.000584415941049063
Streptococcus_oralis_62531 0.0436681222707424 9.62558131316021e-06 4.95987742556143e-05 0.000335350111729761
Streptococcus_parasanguinis_58126 0.497816593886463 3.50827421860665e-05 6.74590138244571e-05 0.000684088339010519
Streptococcus_parasanguinis_58381 0.34061135371179 2.59004770395747e-05 4.6723308508448e-05 0.000327016895452861
Streptococcus_parasanguinis_58487 0.436681222707424 3.35322534556402e-05 6.56775830405433e-05 0.000652822295418729
Streptococcus_parasanguinis_62442 0.445414847161572 3.29132502109718e-05 7.45353781269951e-05 0.000829356394414302
Streptococcus_parasanguinis_62481 0.40174672489083 3.05232065791918e-05 6.60550618918739e-05 0.000530026750642462
Streptococcus_peroris_62455 0.0960698689956332 1.83355505552812e-05 2.2330047110384e-05 8.61471878025197e-05
Streptococcus_pleomorphus_59089 0.0131004366812227 0.000215143592911535 0.000216672012968743 0.000373721995024699
Streptococcus_pneumoniae_58285 0.0611353711790393 2.08924483389994e-05 2.44211194833457e-05 5.57650344471833e-05
Streptococcus_pneumoniae_60080 0.100436681222707 1.63437763490808e-05 4.79806844050446e-05 0.00041800648724599
Streptococcus_pneumoniae_60081 0.126637554585153 1.86656424938737e-05 2.82763103273136e-05 8.30551477794729e-05
Streptococcus_pneumoniae_60082 0.122270742358079 1.50539694402419e-05 1.70384586226073e-05 5.84982298254129e-05
Streptococcus_pneumoniae_60083 0.0567685589519651 1.21126747328607e-05 1.42665425778577e-05 3.75855085946072e-05
Streptococcus_pseudopneumoniae_58459 0.0960698689956332 1.72647912310699e-05 2.96273381313325e-05 0.000107013273548106
Streptococcus_pseudopneumoniae_60471 0.0305676855895196 2.2292768273883e-05 2.54481057665285e-05 4.24304512405141e-05
Streptococcus_pseudopneumoniae_60472 0.0567685589519651 1.45010329549093e-05 2.59218777247567e-05 9.22982334127724e-05
Streptococcus_pyogenes_56747 0.00873362445414847 8.76671300926725e-06 8.76671300926725e-06 1.30877637289617e-05
Streptococcus_salivarius_58022 0.493449781659389 3.62579706556597e-05 9.47556425647155e-05 0.00105376035297428
Streptococcus_salivarius_58024 0.0305676855895196 1.91506220896572e-05 2.13746672141101e-05 4.46691835223422e-05
Streptococcus_salivarius_58037 0.558951965065502 3.59488849587358e-05 0.000109957720728086 0.00182378766569547
Streptococcus_sanguinis_33519 0.0873362445414847 1.50420681000899e-05 3.61722504064343e-05 0.000333980959937368
Streptococcus_sanguinis_58161 0.100436681222707 1.63400677182123e-05 2.98773719432702e-05 0.000249967422572261
Streptococcus_sanguinis_61395 0.0698689956331878 1.53899390535649e-05 1.66883551520204e-05 4.9917654941305e-05
Streptococcus_sanguinis_62456 0.0349344978165939 1.25065700340365e-05 1.70644047962961e-05 5.45725651975352e-05
Streptococcus_sanguinis_62457 0.0480349344978166 1.64420148419358e-05 2.11954346032655e-05 5.57881022430333e-05
Streptococcus_sanguinis_62458 0.0218340611353712 2.06338587997405e-05 2.01495653205221e-05 3.3347498879987e-05
Streptococcus_sanguinis_62459 0.0873362445414847 1.50071828037815e-05 1.73296849481746e-05 3.36329144152919e-05
Streptococcus_sanguinis_62460 0.109170305676856 2.23060193177942e-05 3.03493129340774e-05 0.000126288401023406
Streptococcus_sanguinis_62461 0.0305676855895196 1.38003638490019e-05 2.17843160902633e-05 8.33224741906974e-05
Streptococcus_sanguinis_62462 0.0524017467248908 1.24423733940758e-05 1.37276480712699e-05 2.72782025624867e-05
Streptococcus_sanguinis_62463 0.0480349344978166 1.30608294170248e-05 1.71445873622351e-05 7.36097948782058e-05
Streptococcus_sanguinis_62464 0.0698689956331878 1.87560330620641e-05 2.18173822823419e-05 5.3031201500521e-05
Streptococcus_sanguinis_62465 0.0698689956331878 1.53991589317381e-05 2.39632769644931e-05 8.25136401198237e-05
Streptococcus_sanguinis_62466 0.0655021834061135 2.15328130996462e-05 2.37716067699126e-05 4.06419021093746e-05
Streptococcus_sanguinis_62467 0.0567685589519651 1.50991432060313e-05 3.09053488524803e-05 8.34705153056043e-05
Streptococcus_sinensis_60947 0.00873362445414847 5.02121528412698e-06 5.02121528412698e-06 6.62637335426352e-06
Streptococcus_sp_54717 0.0698689956331878 3.10590847113178e-05 0.00144696017691452 0.0223376217080963
Streptococcus_sp_57750 0.296943231441048 2.34269585177208e-05 3.57271483111812e-05 0.00023414661257677
Streptococcus_sp_58247 0.0218340611353712 1.74293314778496e-05 0.000111392219287182 0.000490079015313032
Streptococcus_sp_58554 0.209606986899563 1.61231047391666e-05 3.16153782299832e-05 0.000431117017289922
Streptococcus_sp_58555 0.0480349344978166 1.47558675365175e-05 1.65252733044671e-05 2.96777728622796e-05
Streptococcus_sp_59302 0.0611353711790393 1.37694796809183e-05 6.1527351056683e-05 0.000646343517051153
Streptococcus_sp_59334 0.0829694323144105 3.14728869138112e-05 4.15522441226324e-05 0.000165167313353427
Streptococcus_sp_59452 0.0786026200873362 1.64692899276451e-05 1.87743146026664e-05 4.14386010581779e-05
Streptococcus_sp_59997 0.0524017467248908 1.54816485337007e-05 2.31505944718761e-05 8.43194526434979e-05
Streptococcus_sp_60086 0.388646288209607 3.8183387770286e-05 8.22638466275713e-05 0.00107058076957781
Streptococcus_sp_60488 0.0786026200873362 1.70150185416012e-05 3.68374224300654e-05 0.000337076149700699
Streptococcus_sp_60922 0.0305676855895196 2.26749041838179e-05 5.28079112014056e-05 0.000251422386099597
Streptococcus_sp_61583 0.0960698689956332 2.50647613466096e-05 0.000175793459762403 0.00307664684014293
Streptococcus_sp_61819 0.074235807860262 2.15851610330766e-05 4.04173688888865e-05 0.000340743342625592
Streptococcus_sp_61820 0.179039301310044 1.59693082588879e-05 2.63236922818431e-05 0.000126080538453451
Streptococcus_sp_62351 0.0611353711790393 1.44765603805212e-05 4.09864604032467e-05 0.000335792314320734
Streptococcus_sp_62364 0.0262008733624454 8.63120673238579e-06 2.1432736442489e-05 8.40679779860376e-05
Streptococcus_sp_62479 0.0393013100436681 1.82981855804234e-05 3.43597087231137e-05 0.000173038631177031
Streptococcus_sp_62585 0.0873362445414847 1.3500577251036e-05 2.14981573502927e-05 9.65747843368307e-05
Streptococcus_sp_62700 0.0349344978165939 2.47544106140851e-05 5.5079685541317e-05 0.000253109784663411
Streptococcus_sp_62701 0.318777292576419 2.24431782468089e-05 3.84488908193706e-05 0.000241923431973824
Streptococcus_suis_56807 0.00436681222707424 7.00163200387185e-06 7.00163200387185e-06 7.00163200387185e-06
Streptococcus_suis_57719 0.00436681222707424 6.28863292767813e-06 6.28863292767813e-06 6.28863292767813e-06
Streptococcus_suis_59534 0.00436681222707424 7.44854468497068e-06 7.44854468497068e-06 7.44854468497068e-06
Streptococcus_thermophilus_54772 0.54585152838428 7.21694422530883e-05 0.000185677522020221 0.00183932619230784
Streptococcus_tigurinus_42919 0.0611353711790393 1.54436283188588e-05 9.98290946237592e-05 0.00109779481499049
Streptococcus_tigurinus_59929 0.0524017467248908 1.29086182272591e-05 5.18890963045549e-05 0.000337378731522678
Streptococcus_vestibularis_56030 0.296943231441048 2.08867422006309e-05 3.14994650122437e-05 0.000167561592736346
Streptomyces_atratus_60963 0.0305676855895196 4.41973967534879e-06 8.40322981322025e-06 1.58328975684334e-05
Streptomyces_fradiae_60966 0.00436681222707424 3.53398877119228e-06 3.53398877119228e-06 3.53398877119228e-06
Streptomyces_griseorubens_58249 0.00436681222707424 3.24464838334532e-06 3.24464838334532e-06 3.24464838334532e-06
Streptomyces_griseus_57232 0.00873362445414847 1.29500090874138e-05 1.29500090874138e-05 2.12914816848758e-05
Streptomyces_niger_62061 0.00436681222707424 4.69036095499753e-06 4.69036095499753e-06 4.69036095499753e-06
Streptomyces_pristinaespiralis_61558 0.0131004366812227 3.76196143594999e-06 4.28764928757607e-06 5.47927369415398e-06
Streptomyces_purpureus_58460 0.00436681222707424 3.8991169630135e-06 3.8991169630135e-06 3.8991169630135e-06
Streptomyces_sclerotialus_60978 0.00436681222707424 2.87634913152019e-06 2.87634913152019e-06 2.87634913152019e-06
Streptomyces_sp_52691 0.00436681222707424 5.53265325997957e-06 5.53265325997957e-06 5.53265325997957e-06
Streptomyces_sp_59194 0.00873362445414847 4.24796176875136e-06 4.24796176875136e-06 4.47880235950067e-06
Streptomyces_sp_59964 0.00436681222707424 4.32313960724264e-06 4.32313960724264e-06 4.32313960724264e-06
Streptomyces_sp_60650 0.00436681222707424 3.53410318241932e-06 3.53410318241932e-06 3.53410318241932e-06
Streptomyces_virginiae_57925 0.00436681222707424 1.01814011042862e-05 1.01814011042862e-05 1.01814011042862e-05
Subdoligranulum_sp_62068 0.96943231441048 0.000748788227715913 0.00341039453084272 0.177662744745697
Subdoligranulum_variabile_61478 0.506550218340611 2.86813161279237e-05 5.73280507067698e-05 0.00133857227719458
Succinivibrio_dextrinosolvens_60460 0.00436681222707424 3.40361413177371e-06 3.40361413177371e-06 3.40361413177371e-06
Sutterella_parvirubra_62279 0.00436681222707424 4.23165903266408e-06 4.23165903266408e-06 4.23165903266408e-06
Sutterella_wadsworthensis_56828 0.344978165938865 0.00388352387298947 0.0104696472868359 0.136647340070088
Sutterella_wadsworthensis_62218 0.209606986899563 0.00315120186276147 0.00885549373378588 0.0754999901044756
Tannerella_forsythia_60991 0.00436681222707424 4.0890467013186e-05 4.0890467013186e-05 4.0890467013186e-05
Tannerella_sp_60461 0.0436681222707424 1.84427487709364e-05 5.5087948513825e-05 0.000325720607977935
Terrisporobacter_sp_60894 0.0611353711790393 1.59869225681398e-05 3.24914312895332e-05 0.000231874763219242
Treponema_lecithinolyticum_60106 0.00436681222707424 2.06529717758504e-05 2.06529717758504e-05 2.06529717758504e-05
Treponema_socranskii_59148 0.00873362445414847 1.76785467348999e-05 1.76785467348999e-05 2.02990066933919e-05
Treponema_sp_60847 0.00436681222707424 3.33435226346192e-06 3.33435226346192e-06 3.33435226346192e-06
Tropheryma_whipplei_53771 0.00436681222707424 1.3032448564644e-05 1.3032448564644e-05 1.3032448564644e-05
Turicella_otitidis_62431 0.00436681222707424 5.22068787950118e-05 5.22068787950118e-05 5.22068787950118e-05
Turicibacter_sanguinis_52329 0.200873362445415 4.41651068831227e-05 0.00029354445973954 0.00959269343290847
Varibaculum_cambriense_59122 0.00873362445414847 2.76054900571446e-05 2.76054900571446e-05 3.3350271536989e-05
Varibaculum_cambriense_60384 0.0698689956331878 2.84464573431622e-05 0.000110823929138467 0.000739948320712852
Variovorax_paradoxus_59765 0.00436681222707424 8.62279197087084e-06 8.62279197087084e-06 8.62279197087084e-06
Veillonella_atypica_58169 0.558951965065502 3.6430864639344e-05 8.97917458898887e-05 0.00131448289938194
Veillonella_dispar_61763 0.550218340611354 4.01884262026858e-05 0.000117712174598298 0.00134550096251784
Veillonella_parvula_57794 0.54585152838428 6.2400484626788e-05 0.000318241059901686 0.00726599752762538
Veillonella_parvula_58184 0.524017467248908 4.62458530491422e-05 0.000195326309495776 0.00586484027834485
Veillonella_sp_62404 0.681222707423581 6.98417209076875e-05 0.000148328651763183 0.00112152595385564
Veillonella_sp_62586 0.0218340611353712 8.42688920860612e-06 9.34619991748198e-06 1.66227727122354e-05
Veillonella_sp_62611 0.0305676855895196 1.41797836570326e-05 3.58960140628873e-05 0.000158448527367531
Weissella_cibaria_62498 0.00436681222707424 1.36619557767202e-05 1.36619557767202e-05 1.36619557767202e-05
Weissella_confusa_59158 0.0131004366812227 3.38563613202606e-05 2.79452621354145e-05 3.52985573421487e-05
Xanthomonas_campestris_57487 0.00873362445414847 4.11978140472528e-05 4.11978140472528e-05 5.55011948516218e-05
Xenophilus_azovorans_59131 0.00436681222707424 1.68319970334305e-06 1.68319970334305e-06 1.68319970334305e-06
