hh subject sample timepoint speciesTrajectory totalAbundance
XH XHC XHC-031 31 colonized 0
XH XHC XHC-031 31 strainTurnover 0
XH XHC XHC-031 31 disruptedNotRecovered 0
XH XHC XHC-032 32 disrupted 0.129488417841982
XH XHC XHC-032 32 colonized 0
XH XHC XHC-032 32 strainTurnover 0
XH XHC XHC-032 32 disruptedNotRecovered 0
XH XHC XHC-033 33 disrupted 0.048792585311164
XH XHC XHC-033 33 colonized 0
XH XHC XHC-033 33 strainTurnover 0
XH XHC XHC-033 33 disruptedNotRecovered 0
XH XHC XHC-034 34 disrupted 0.0315110222198009
XH XHC XHC-034 34 colonized 0
XH XHC XHC-034 34 strainTurnover 0
XH XHC XHC-034 34 disruptedNotRecovered 0
XH XHC XHC-036 36 disrupted 0.0117060928090909
XH XHC XHC-036 36 colonized 0
XH XHC XHC-036 36 strainTurnover 0
XH XHC XHC-036 36 disruptedNotRecovered 0
XH XHC XHC-037 37 disrupted 0.056238610150586
XH XHC XHC-037 37 colonized 0
XH XHC XHC-037 37 strainTurnover 0
XH XHC XHC-037 37 disruptedNotRecovered 0
XH XHC XHC-038 38 disrupted 0.032483325867712
XH XHC XHC-038 38 colonized 0
XH XHC XHC-038 38 strainTurnover 0
XH XHC XHC-038 38 disruptedNotRecovered 0
XH XHC XHC-039 39 disrupted 0.0608800196374751
XH XHC XHC-039 39 colonized 0
XH XHC XHC-039 39 strainTurnover 0
XH XHC XHC-039 39 disruptedNotRecovered 0
XH XHC XHC-040 40 disrupted 0.112718929259743
XH XHC XHC-040 40 colonized 0
XH XHC XHC-040 40 strainTurnover 0
XH XHC XHC-040 40 disruptedNotRecovered 0
XH XHC XHC-044 44 disrupted 0.153021323943868
XH XHC XHC-044 44 colonized 0
XH XHC XHC-044 44 strainTurnover 0
XH XHC XHC-044 44 disruptedNotRecovered 0
XH XHC XHC-050 50 disrupted 0.217061294519635
XH XHC XHC-050 50 colonized 0
XH XHC XHC-050 50 strainTurnover 0
XH XHC XHC-050 50 disruptedNotRecovered 0
XH XHC XHC-057 57 disrupted 0.201345640652453
XH XHC XHC-057 57 colonized 0
XH XHC XHC-057 57 strainTurnover 0
XH XHC XHC-057 57 disruptedNotRecovered 0
XH XHC XHC-064 64 disrupted 0.101850589981824
XH XHC XHC-064 64 colonized 0.00303232900676
XH XHC XHC-064 64 strainTurnover 0
XH XHC XHC-064 64 disruptedNotRecovered 0
XI XIA XIA-002 2 disrupted 0.398407605192072
XI XIA XIA-002 2 colonized 0
XI XIA XIA-002 2 strainTurnover 0
XI XIA XIA-002 2 disruptedNotRecovered 0.04333880187241
XI XIA XIA-008 8 disrupted 0.411075345624127
XI XIA XIA-008 8 colonized 0
XI XIA XIA-008 8 strainTurnover 0
XI XIA XIA-008 8 disruptedNotRecovered 0.04566210234982
XI XIA XIA-015 15 disrupted 0.400467505153335
XI XIA XIA-015 15 colonized 0
XI XIA XIA-015 15 strainTurnover 0
XI XIA XIA-015 15 disruptedNotRecovered 0.109642683640343
XI XIA XIA-022 22 disrupted 0.360690386248683
XI XIA XIA-022 22 colonized 0
XI XIA XIA-022 22 strainTurnover 0
XI XIA XIA-022 22 disruptedNotRecovered 0.138632743059
XI XIA XIA-023 23 disrupted 0.381429244698051
XI XIA XIA-023 23 colonized 0
XI XIA XIA-023 23 strainTurnover 0
XI XIA XIA-023 23 disruptedNotRecovered 0.112963972939128
XI XIA XIA-024 24 disrupted 0.405669162053618
XI XIA XIA-024 24 colonized 0
XI XIA XIA-024 24 strainTurnover 0
XI XIA XIA-024 24 disruptedNotRecovered 0.08863168818137
XI XIA XIA-025 25 disrupted 0.411099042593222
XI XIA XIA-025 25 colonized 0
XI XIA XIA-025 25 strainTurnover 0
XI XIA XIA-025 25 disruptedNotRecovered 0.09368880252422
XI XIA XIA-026 26 disrupted 0.399467917708123
XI XIA XIA-026 26 colonized 4.85603440592e-06
XI XIA XIA-026 26 strainTurnover 0
XI XIA XIA-026 26 disruptedNotRecovered 0.09500374477775
XI XIA XIA-027 27 disrupted 0.440266218974737
XI XIA XIA-027 27 colonized 0
XI XIA XIA-027 27 strainTurnover 0
XI XIA XIA-027 27 disruptedNotRecovered 0.08628527973348
XI XIA XIA-028 28 disrupted 0.445846090006619
XI XIA XIA-028 28 colonized 0
XI XIA XIA-028 28 strainTurnover 0
XI XIA XIA-028 28 disruptedNotRecovered 0.09354662713394
XI XIA XIA-029 29 disrupted 0.431397938373118
XI XIA XIA-029 29 colonized 0
XI XIA XIA-029 29 strainTurnover 0
XI XIA XIA-029 29 disruptedNotRecovered 0.10709139237257
XI XIA XIA-030 30 disrupted 0.164110899828479
XI XIA XIA-030 30 colonized 0
XI XIA XIA-030 30 strainTurnover 0
XI XIA XIA-030 30 disruptedNotRecovered 0.004854016933389
XI XIA XIA-031 31 disrupted 0.169415453951954
XI XIA XIA-031 31 colonized 0
XI XIA XIA-031 31 strainTurnover 0
XI XIA XIA-031 31 disruptedNotRecovered 0.006930862832034
XI XIA XIA-032 32 disrupted 0.164039004325232
XI XIA XIA-032 32 colonized 0.0011199247233028
XI XIA XIA-032 32 strainTurnover 0
XI XIA XIA-032 32 disruptedNotRecovered 0.0002824079360934
XI XIA XIA-033 33 disrupted 0.266686687466186
XI XIA XIA-033 33 colonized 0.000127348219509
XI XIA XIA-033 33 strainTurnover 0
XI XIA XIA-033 33 disruptedNotRecovered 0
XI XIA XIA-034 34 disrupted 0.22050525472284
XI XIA XIA-034 34 colonized 5.52142863853e-05
XI XIA XIA-034 34 strainTurnover 0
XI XIA XIA-034 34 disruptedNotRecovered 1.93985146778e-05
XI XIA XIA-035 35 disrupted 0.270448325228367
XI XIA XIA-035 35 colonized 0
XI XIA XIA-035 35 strainTurnover 0
XI XIA XIA-035 35 disruptedNotRecovered 0
XI XIA XIA-036 36 disrupted 0.311159752459783
XI XIA XIA-036 36 colonized 0
XI XIA XIA-036 36 strainTurnover 0
XI XIA XIA-036 36 disruptedNotRecovered 0
XI XIA XIA-037 37 disrupted 0.427005838699269
XI XIA XIA-037 37 colonized 0
XI XIA XIA-037 37 strainTurnover 0
XI XIA XIA-037 37 disruptedNotRecovered 0
XI XIA XIA-038 38 disrupted 0.456022455597507
XI XIA XIA-038 38 colonized 0
XI XIA XIA-038 38 strainTurnover 0
XI XIA XIA-038 38 disruptedNotRecovered 0
XI XIA XIA-039 39 disrupted 0.420590122911965
XI XIA XIA-039 39 colonized 0.00334624918998
XI XIA XIA-039 39 strainTurnover 0
XI XIA XIA-039 39 disruptedNotRecovered 0
XI XIA XIA-040 40 disrupted 0.422677672466218
XI XIA XIA-040 40 colonized 0.000747895422493
XI XIA XIA-040 40 strainTurnover 0
XI XIA XIA-040 40 disruptedNotRecovered 0.000268318321724
XI XIA XIA-045 45 disrupted 0.375194910862517
XI XIA XIA-045 45 colonized 0.010606115777228
XI XIA XIA-045 45 strainTurnover 0
XI XIA XIA-045 45 disruptedNotRecovered 0.0004612799339032
XI XIA XIA-050 50 disrupted 0.350514380193761
XI XIA XIA-050 50 colonized 0.0122147277887235
XI XIA XIA-050 50 strainTurnover 0
XI XIA XIA-050 50 disruptedNotRecovered 0
XI XIA XIA-057 57 disrupted 0.294891795554198
XI XIA XIA-057 57 colonized 0.0122213752884
XI XIA XIA-057 57 strainTurnover 0
XI XIA XIA-057 57 disruptedNotRecovered 0.01934072999305
XI XIA XIA-064 64 disrupted 0.365506752442789
XI XIA XIA-064 64 colonized 0.00751823070798
XI XIA XIA-064 64 strainTurnover 0
XI XIA XIA-064 64 disruptedNotRecovered 0.007785773214433
XI XIA XIA-199 199 disrupted 0.452325558960495
XI XIA XIA-199 199 colonized 0.0150683129061336
XI XIA XIA-199 199 strainTurnover 0
XI XIA XIA-199 199 disruptedNotRecovered 0
XI XIA XIA-259 259 disrupted 0.0935889683117313
XI XIA XIA-259 259 colonized 0.693232351226029
XI XIA XIA-259 259 strainTurnover 0
XI XIA XIA-259 259 disruptedNotRecovered 0
XI XIA XIA-277 277 disrupted 0.28605095425189
XI XIA XIA-277 277 colonized 0.175446158706983
XI XIA XIA-277 277 strainTurnover 0
XI XIA XIA-277 277 disruptedNotRecovered 0
XI XIB XIB-002 2 disrupted 0
XI XIB XIB-002 2 colonized 0
XI XIB XIB-002 2 strainTurnover 0
XI XIB XIB-002 2 disruptedNotRecovered 0
XI XIB XIB-029 29 disrupted 0
XI XIB XIB-029 29 colonized 0
XI XIB XIB-029 29 strainTurnover 0
XI XIB XIB-029 29 disruptedNotRecovered 0
XI XIB XIB-036 36 disrupted 0
XI XIB XIB-036 36 colonized 0
XI XIB XIB-036 36 strainTurnover 0
XI XIB XIB-036 36 disruptedNotRecovered 0
XI XIB XIB-064 64 disrupted 0
XI XIB XIB-064 64 colonized 0
XI XIB XIB-064 64 strainTurnover 0
XI XIB XIB-064 64 disruptedNotRecovered 0
XI XIB XIB-199 199 disrupted 0
XI XIB XIB-199 199 colonized 0
XI XIB XIB-199 199 strainTurnover 0
XI XIB XIB-199 199 disruptedNotRecovered 0
XI XIB XIB-259 259 disrupted 0
XI XIB XIB-259 259 colonized 0
XI XIB XIB-259 259 strainTurnover 0
XI XIB XIB-259 259 disruptedNotRecovered 0
XI XIB XIB-277 277 disrupted 0
XI XIB XIB-277 277 colonized 0
XI XIB XIB-277 277 strainTurnover 0
XI XIB XIB-277 277 disruptedNotRecovered 0
XI XIC XIC-008 8 disrupted 0.01327109778051
XI XIC XIC-008 8 colonized 0
XI XIC XIC-008 8 strainTurnover 0
XI XIC XIC-008 8 disruptedNotRecovered 0
XI XIC XIC-015 15 disrupted 0.022229408163341
XI XIC XIC-015 15 colonized 0
XI XIC XIC-015 15 strainTurnover 0
XI XIC XIC-015 15 disruptedNotRecovered 0.00695816128507
XI XIC XIC-022 22 disrupted 0.013004115790474
XI XIC XIC-022 22 colonized 0
XI XIC XIC-022 22 strainTurnover 0
XI XIC XIC-022 22 disruptedNotRecovered 0.00684678600504
XI XIC XIC-023 23 disrupted 0.016333575638353
XI XIC XIC-023 23 colonized 0
XI XIC XIC-023 23 strainTurnover 0
XI XIC XIC-023 23 disruptedNotRecovered 0.0100376946482
XI XIC XIC-024 24 disrupted 0.018545087947665
XI XIC XIC-024 24 colonized 3.75419581757e-05
XI XIC XIC-024 24 strainTurnover 0
XI XIC XIC-024 24 disruptedNotRecovered 0.0112815487781
XI XIC XIC-025 25 disrupted 0.022615150230493
XI XIC XIC-025 25 colonized 0.00232313897057
XI XIC XIC-025 25 strainTurnover 0
XI XIC XIC-025 25 disruptedNotRecovered 0.0170851939406
XI XIC XIC-026 26 disrupted 0.0189722219721824
XI XIC XIC-026 26 colonized 0.00199469461827
XI XIC XIC-026 26 strainTurnover 0
XI XIC XIC-026 26 disruptedNotRecovered 0.0157679043288
XI XIC XIC-027 27 disrupted 0.0105332701123183
XI XIC XIC-027 27 colonized 0.0009028699337
XI XIC XIC-027 27 strainTurnover 0
XI XIC XIC-027 27 disruptedNotRecovered 0.00814873998564
XI XIC XIC-028 28 disrupted 0.0074632284329886
XI XIC XIC-028 28 colonized 0.00125078665202
XI XIC XIC-028 28 strainTurnover 0
XI XIC XIC-028 28 disruptedNotRecovered 0.00517728912769
XI XIC XIC-029 29 disrupted 0.0048858202822284
XI XIC XIC-029 29 colonized 0.00667515707917
XI XIC XIC-029 29 strainTurnover 0
XI XIC XIC-029 29 disruptedNotRecovered 0.00219913611503
XI XIC XIC-030 30 disrupted 0.006056003681493
XI XIC XIC-030 30 colonized 0.000500895172559
XI XIC XIC-030 30 strainTurnover 0
XI XIC XIC-030 30 disruptedNotRecovered 0.00507147190437
XI XIC XIC-031 31 disrupted 0.005233709033572
XI XIC XIC-031 31 colonized 0.00130459641425
XI XIC XIC-031 31 strainTurnover 0
XI XIC XIC-031 31 disruptedNotRecovered 0.00406669414526
XI XIC XIC-032 32 disrupted 0.001602070667215
XI XIC XIC-032 32 colonized 0.000952160518039
XI XIC XIC-032 32 strainTurnover 0
XI XIC XIC-032 32 disruptedNotRecovered 0.000802394467969
XI XIC XIC-033 33 disrupted 0.001901397548597
XI XIC XIC-033 33 colonized 0.00125169124944
XI XIC XIC-033 33 strainTurnover 0
XI XIC XIC-033 33 disruptedNotRecovered 0.00105603935191
XI XIC XIC-034 34 disrupted 0.0028608404497599
XI XIC XIC-034 34 colonized 0.001771398248694
XI XIC XIC-034 34 strainTurnover 0
XI XIC XIC-034 34 disruptedNotRecovered 0.000796803571416
XI XIC XIC-035 35 disrupted 0.0017707798005602
XI XIC XIC-035 35 colonized 0.00202235899706
XI XIC XIC-035 35 strainTurnover 0
XI XIC XIC-035 35 disruptedNotRecovered 9.19611663532e-05
XI XIC XIC-036 36 disrupted 0.003412292267251
XI XIC XIC-036 36 colonized 0.0014276664438654
XI XIC XIC-036 36 strainTurnover 0
XI XIC XIC-036 36 disruptedNotRecovered 0.000135193373296
XI XIC XIC-039 39 disrupted 0.0076514920540245
XI XIC XIC-039 39 colonized 0.006464835910763
XI XIC XIC-039 39 strainTurnover 0
XI XIC XIC-039 39 disruptedNotRecovered 0
XI XIC XIC-043 43 disrupted 0.003752751256561
XI XIC XIC-043 43 colonized 0.001149357200768
XI XIC XIC-043 43 strainTurnover 0
XI XIC XIC-043 43 disruptedNotRecovered 0.000170304175419
XI XIC XIC-050 50 disrupted 0.002579131966369
XI XIC XIC-050 50 colonized 0.002107710440173
XI XIC XIC-050 50 strainTurnover 0
XI XIC XIC-050 50 disruptedNotRecovered 0
XI XIC XIC-057 57 disrupted 0.003903935660214
XI XIC XIC-057 57 colonized 0.002431732512447
XI XIC XIC-057 57 strainTurnover 0
XI XIC XIC-057 57 disruptedNotRecovered 0
XI XIC XIC-064 64 disrupted 0.011868680180377
XI XIC XIC-064 64 colonized 0.002773429767178
XI XIC XIC-064 64 strainTurnover 0
XI XIC XIC-064 64 disruptedNotRecovered 1.0650862697e-05
XI XIC XIC-198 198 disrupted 0.0025928136211093
XI XIC XIC-198 198 colonized 0.00777167516633
XI XIC XIC-198 198 strainTurnover 0
XI XIC XIC-198 198 disruptedNotRecovered 0.000177770776295
XJ XJA XJA-001 1 disrupted 0.193787793579154
XJ XJA XJA-001 1 colonized 0
XJ XJA XJA-001 1 strainTurnover 0
XJ XJA XJA-001 1 disruptedNotRecovered 0.02618301068508
XJ XJA XJA-008 8 disrupted 0.21200330766627
XJ XJA XJA-008 8 colonized 0
XJ XJA XJA-008 8 strainTurnover 0
XJ XJA XJA-008 8 disruptedNotRecovered 0.0445185072542
XJ XJA XJA-015 15 disrupted 0.175991267610985
XJ XJA XJA-015 15 colonized 0
XJ XJA XJA-015 15 strainTurnover 0
XJ XJA XJA-015 15 disruptedNotRecovered 0.01998043633133
XJ XJA XJA-022 22 disrupted 0.300996571677674
XJ XJA XJA-022 22 colonized 0
XJ XJA XJA-022 22 strainTurnover 0
XJ XJA XJA-022 22 disruptedNotRecovered 0.06283265357705
XJ XJA XJA-023 23 disrupted 0.17594480731991
XJ XJA XJA-023 23 colonized 0
XJ XJA XJA-023 23 strainTurnover 0
XJ XJA XJA-023 23 disruptedNotRecovered 0.0356537566119
XJ XJA XJA-024 24 disrupted 0.151694263388413
XJ XJA XJA-024 24 colonized 0
XJ XJA XJA-024 24 strainTurnover 0
XJ XJA XJA-024 24 disruptedNotRecovered 0.01257347492089
XJ XJA XJA-025 25 disrupted 0.267934492230949
XJ XJA XJA-025 25 colonized 0
XJ XJA XJA-025 25 strainTurnover 0
XJ XJA XJA-025 25 disruptedNotRecovered 0.02012631788306
XJ XJA XJA-026 26 disrupted 0.274032614454008
XJ XJA XJA-026 26 colonized 0
XJ XJA XJA-026 26 strainTurnover 0
XJ XJA XJA-026 26 disruptedNotRecovered 0.02686936237498
XJ XJA XJA-027 27 disrupted 0.195174468117732
XJ XJA XJA-027 27 colonized 0.000294935613421
XJ XJA XJA-027 27 strainTurnover 0
XJ XJA XJA-027 27 disruptedNotRecovered 0.02311430203066
XJ XJA XJA-028 28 disrupted 0.211060532737736
XJ XJA XJA-028 28 colonized 0.000161203328216
XJ XJA XJA-028 28 strainTurnover 0
XJ XJA XJA-028 28 disruptedNotRecovered 0.0299742833138
XJ XJA XJA-029 29 disrupted 0.21381612521523
XJ XJA XJA-029 29 colonized 0.000237526887188
XJ XJA XJA-029 29 strainTurnover 0
XJ XJA XJA-029 29 disruptedNotRecovered 0.0336217518088
XJ XJA XJA-030 30 disrupted 0.23971616462579
XJ XJA XJA-030 30 colonized 0
XJ XJA XJA-030 30 strainTurnover 0
XJ XJA XJA-030 30 disruptedNotRecovered 0.02389574745702
XJ XJA XJA-031 31 disrupted 0.088611633526205
XJ XJA XJA-031 31 colonized 0
XJ XJA XJA-031 31 strainTurnover 0
XJ XJA XJA-031 31 disruptedNotRecovered 0.03208627961151
XJ XJA XJA-032 32 disrupted 0.0048581544316031
XJ XJA XJA-032 32 colonized 0.000819003084839
XJ XJA XJA-032 32 strainTurnover 0
XJ XJA XJA-032 32 disruptedNotRecovered 0
XJ XJA XJA-033 33 disrupted 0.0074211223922355
XJ XJA XJA-033 33 colonized 0.00126975443521
XJ XJA XJA-033 33 strainTurnover 0
XJ XJA XJA-033 33 disruptedNotRecovered 0
XJ XJA XJA-034 34 disrupted 0.019210588196769
XJ XJA XJA-034 34 colonized 0.00198980190125
XJ XJA XJA-034 34 strainTurnover 0
XJ XJA XJA-034 34 disruptedNotRecovered 0
XJ XJA XJA-035 35 disrupted 0.0134406214315156
XJ XJA XJA-035 35 colonized 0
XJ XJA XJA-035 35 strainTurnover 0
XJ XJA XJA-035 35 disruptedNotRecovered 0
XJ XJA XJA-036 36 disrupted 0.0239637855948696
XJ XJA XJA-036 36 colonized 0.000414774534085
XJ XJA XJA-036 36 strainTurnover 0
XJ XJA XJA-036 36 disruptedNotRecovered 0
XJ XJA XJA-037 37 disrupted 0.0488531705605218
XJ XJA XJA-037 37 colonized 0.000494335192007
XJ XJA XJA-037 37 strainTurnover 0
XJ XJA XJA-037 37 disruptedNotRecovered 0
XJ XJA XJA-038 38 disrupted 0.171156265125866
XJ XJA XJA-038 38 colonized 0.00199205194262
XJ XJA XJA-038 38 strainTurnover 0
XJ XJA XJA-038 38 disruptedNotRecovered 0
XJ XJA XJA-039 39 disrupted 0.144342638280429
XJ XJA XJA-039 39 colonized 0.000236603300139
XJ XJA XJA-039 39 strainTurnover 0
XJ XJA XJA-039 39 disruptedNotRecovered 0
XJ XJA XJA-040 40 disrupted 0.31069127831419
XJ XJA XJA-040 40 colonized 0.000504887225436
XJ XJA XJA-040 40 strainTurnover 0
XJ XJA XJA-040 40 disruptedNotRecovered 0
XJ XJA XJA-043 43 disrupted 0.508667991443586
XJ XJA XJA-043 43 colonized 8.15456972307e-05
XJ XJA XJA-043 43 strainTurnover 0
XJ XJA XJA-043 43 disruptedNotRecovered 0
XJ XJA XJA-050 50 disrupted 0.216510865668748
XJ XJA XJA-050 50 colonized 0
XJ XJA XJA-050 50 strainTurnover 0
XJ XJA XJA-050 50 disruptedNotRecovered 0
XJ XJA XJA-057 57 disrupted 0.122040850471985
XJ XJA XJA-057 57 colonized 0
XJ XJA XJA-057 57 strainTurnover 0
XJ XJA XJA-057 57 disruptedNotRecovered 0
XJ XJA XJA-064 64 disrupted 0.133875360531236
XJ XJA XJA-064 64 colonized 0
XJ XJA XJA-064 64 strainTurnover 0
XJ XJA XJA-064 64 disruptedNotRecovered 0
XJ XJB XJB-001 1 disrupted 0
XJ XJB XJB-001 1 colonized 0
XJ XJB XJB-001 1 strainTurnover 0
XJ XJB XJB-001 1 disruptedNotRecovered 0
XJ XJB XJB-029 29 disrupted 0
XJ XJB XJB-029 29 colonized 0
XJ XJB XJB-029 29 strainTurnover 0
XJ XJB XJB-029 29 disruptedNotRecovered 0
XJ XJB XJB-036 36 disrupted 0
XJ XJB XJB-036 36 colonized 0
XJ XJB XJB-036 36 strainTurnover 0
XJ XJB XJB-036 36 disruptedNotRecovered 0
XJ XJB XJB-064 64 disrupted 0
XJ XJB XJB-064 64 colonized 0
XJ XJB XJB-064 64 strainTurnover 0
XJ XJB XJB-064 64 disruptedNotRecovered 0
XK XKA XKA-001 1 disrupted 0.688050577457018
XK XKA XKA-001 1 colonized 0
XK XKA XKA-001 1 strainTurnover 0
XK XKA XKA-001 1 disruptedNotRecovered 0.615444098235744
XK XKA XKA-008 8 disrupted 0.814842717396503
XK XKA XKA-008 8 colonized 0
XK XKA XKA-008 8 strainTurnover 0
XK XKA XKA-008 8 disruptedNotRecovered 0.7453324354861
XK XKA XKA-022 22 disrupted 0.829578831846202
XK XKA XKA-022 22 colonized 0
XK XKA XKA-022 22 strainTurnover 0
XK XKA XKA-022 22 disruptedNotRecovered 0.702801029065449
XK XKA XKA-023 23 disrupted 0.785318867035265
XK XKA XKA-023 23 colonized 0
XK XKA XKA-023 23 strainTurnover 0
XK XKA XKA-023 23 disruptedNotRecovered 0.707236607004462
XK XKA XKA-024 24 disrupted 0.908062005595915
XK XKA XKA-024 24 colonized 0
XK XKA XKA-024 24 strainTurnover 0
XK XKA XKA-024 24 disruptedNotRecovered 0.807615904817729
XK XKA XKA-025 25 disrupted 0.841162182756076
XK XKA XKA-025 25 colonized 0
XK XKA XKA-025 25 strainTurnover 0
XK XKA XKA-025 25 disruptedNotRecovered 0.735162743826097
XK XKA XKA-026 26 disrupted 0.732878464744796
XK XKA XKA-026 26 colonized 9.63110405719e-05
XK XKA XKA-026 26 strainTurnover 0
XK XKA XKA-026 26 disruptedNotRecovered 0.598514025541882
XK XKA XKA-028 28 disrupted 0.807085393286055
XK XKA XKA-028 28 colonized 0
XK XKA XKA-028 28 strainTurnover 0
XK XKA XKA-028 28 disruptedNotRecovered 0.705117850728069
XK XKA XKA-029 29 disrupted 0.908589220281189
XK XKA XKA-029 29 colonized 0.00153325736695
XK XKA XKA-029 29 strainTurnover 0
XK XKA XKA-029 29 disruptedNotRecovered 0.779614250304732
XK XKA XKA-031 31 disrupted 0.001130895114851
XK XKA XKA-031 31 colonized 0
XK XKA XKA-031 31 strainTurnover 0
XK XKA XKA-031 31 disruptedNotRecovered 0.000486743604182
XK XKA XKA-032 32 disrupted 0.00457325539422
XK XKA XKA-032 32 colonized 0
XK XKA XKA-032 32 strainTurnover 0
XK XKA XKA-032 32 disruptedNotRecovered 1.26008296905e-05
XK XKA XKA-033 33 disrupted 0.0290648282379019
XK XKA XKA-033 33 colonized 0.0017904839109835
XK XKA XKA-033 33 strainTurnover 0
XK XKA XKA-033 33 disruptedNotRecovered 0.0011852565020251
XK XKA XKA-034 34 disrupted 0.0359584101069555
XK XKA XKA-034 34 colonized 0.0134686772355982
XK XKA XKA-034 34 strainTurnover 0
XK XKA XKA-034 34 disruptedNotRecovered 0.0007565010040077
XK XKA XKA-035 35 disrupted 0.037555686515003
XK XKA XKA-035 35 colonized 0.0025764869438
XK XKA XKA-035 35 strainTurnover 0
XK XKA XKA-035 35 disruptedNotRecovered 0.000133695056669
XK XKA XKA-036 36 disrupted 0.0981050044661729
XK XKA XKA-036 36 colonized 0.002495841018878
XK XKA XKA-036 36 strainTurnover 0
XK XKA XKA-036 36 disruptedNotRecovered 5.64923014887e-05
XK XKA XKA-037 37 disrupted 0.191481756891424
XK XKA XKA-037 37 colonized 0.000159135978649
XK XKA XKA-037 37 strainTurnover 0
XK XKA XKA-037 37 disruptedNotRecovered 0.0445072833654
XK XKA XKA-038 38 disrupted 0.0778897944724951
XK XKA XKA-038 38 colonized 0.0005556707422074
XK XKA XKA-038 38 strainTurnover 0
XK XKA XKA-038 38 disruptedNotRecovered 0.0016599357689491
XK XKA XKA-039 39 disrupted 0.292479489228291
XK XKA XKA-039 39 colonized 0
XK XKA XKA-039 39 strainTurnover 0
XK XKA XKA-039 39 disruptedNotRecovered 0.196470513756
XK XKA XKA-040 40 disrupted 0.121887342499379
XK XKA XKA-040 40 colonized 0
XK XKA XKA-040 40 strainTurnover 0
XK XKA XKA-040 40 disruptedNotRecovered 0.00330731652049
XK XKA XKA-043 43 disrupted 0.117981995408033
XK XKA XKA-043 43 colonized 0
XK XKA XKA-043 43 strainTurnover 0
XK XKA XKA-043 43 disruptedNotRecovered 0.00261460733987
XK XKA XKA-050 50 disrupted 0.221557534387279
XK XKA XKA-050 50 colonized 0
XK XKA XKA-050 50 strainTurnover 0
XK XKA XKA-050 50 disruptedNotRecovered 0.00650511139799
XK XKA XKA-057 57 disrupted 0.213051890995944
XK XKA XKA-057 57 colonized 0.00011108759871
XK XKA XKA-057 57 strainTurnover 0
XK XKA XKA-057 57 disruptedNotRecovered 0.0206546630321
XK XKA XKA-064 64 disrupted 0.074197670189065
XK XKA XKA-064 64 colonized 0.621370631307
XK XKA XKA-064 64 strainTurnover 0
XK XKA XKA-064 64 disruptedNotRecovered 0.0112101722644
XK XKA XKA-142 142 disrupted 0.0918919855785003
XK XKA XKA-142 142 colonized 0.616530681375
XK XKA XKA-142 142 strainTurnover 0
XK XKA XKA-142 142 disruptedNotRecovered 0.00584361152825
XK XKA XKA-205 205 disrupted 0.0497259179773158
XK XKA XKA-205 205 colonized 0.67912459012499
XK XKA XKA-205 205 strainTurnover 0
XK XKA XKA-205 205 disruptedNotRecovered 0.000355415885132
XK XKA XKA-289 289 disrupted 0.096333247293991
XK XKA XKA-289 289 colonized 0.625169307163495
XK XKA XKA-289 289 strainTurnover 0.0308443585175
XK XKA XKA-289 289 disruptedNotRecovered 0.031503845726058
XK XKA XKA-332 332 disrupted 0.278656567563496
XK XKA XKA-332 332 colonized 0.543643271336232
XK XKA XKA-332 332 strainTurnover 0.0333115565084
XK XKA XKA-332 332 disruptedNotRecovered 0.0333115565084
XK XKA XKA-359 359 disrupted 0.256223566130979
XK XKA XKA-359 359 colonized 0.50370712511319
XK XKA XKA-359 359 strainTurnover 0.0276307054105
XK XKA XKA-359 359 disruptedNotRecovered 0.0295334434776232
XK XKA XKA-386 386 disrupted 0.240383780316304
XK XKA XKA-386 386 colonized 0.538292733122228
XK XKA XKA-386 386 strainTurnover 0.0147030084849
XK XKA XKA-386 386 disruptedNotRecovered 0.0152333016861919
XK XKA XKA-422 422 disrupted 0.193842522191564
XK XKA XKA-422 422 colonized 0.635019949461883
XK XKA XKA-422 422 strainTurnover 0.0700976145618
XK XKA XKA-422 422 disruptedNotRecovered 0.070736663645344
XK XKA XKA-580 580 disrupted 0.175576006780515
XK XKA XKA-580 580 colonized 0.60017657665057
XK XKA XKA-580 580 strainTurnover 0.0793473221143
XK XKA XKA-580 580 disruptedNotRecovered 0.079837067238742
XK XKA XKA-694 694 disrupted 0.199983722849039
XK XKA XKA-694 694 colonized 0.548291554363474
XK XKA XKA-694 694 strainTurnover 0.126879502644
XK XKA XKA-694 694 disruptedNotRecovered 0.126996888547548
XK XKB XKB-001 1 disrupted 0
XK XKB XKB-001 1 colonized 0
XK XKB XKB-001 1 strainTurnover 0
XK XKB XKB-001 1 disruptedNotRecovered 0
XK XKB XKB-029 29 disrupted 0
XK XKB XKB-029 29 colonized 0
XK XKB XKB-029 29 strainTurnover 0
XK XKB XKB-029 29 disruptedNotRecovered 0
XK XKB XKB-036 36 disrupted 0
XK XKB XKB-036 36 colonized 0
XK XKB XKB-036 36 strainTurnover 0
XK XKB XKB-036 36 disruptedNotRecovered 0
XK XKB XKB-064 64 disrupted 0
XK XKB XKB-064 64 colonized 0
XK XKB XKB-064 64 strainTurnover 0
XK XKB XKB-064 64 disruptedNotRecovered 0
XK XKB XKB-142 142 disrupted 0
XK XKB XKB-142 142 colonized 0.000219772792299
XK XKB XKB-142 142 strainTurnover 0
XK XKB XKB-142 142 disruptedNotRecovered 0
XK XKB XKB-204 204 disrupted 0
XK XKB XKB-204 204 colonized 0.005073948799
XK XKB XKB-204 204 strainTurnover 0
