subject species_id maxRelAbundance speciesSharedHhAnyTimepointPresence speciesSharedHhPreAbxPresence speciesSharedHhPostAbxPresence speciesSharedHhMainStudyPresence speciesSharedHhFollowupPresence speciesSharedHhAnyTimepointLOD speciesSharedHhPreAbxLOD speciesSharedHhPostAbxLOD speciesSharedHhMainStudyLOD speciesSharedHhFollowupLOD
XPB Escherichia_fergusonii_56914 0.0546368086902 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XPB Eubacterium_eligens_61678 0.123421187764 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE
XPB Eubacterium_hallii_61477 0.0119851391449 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XPB Eubacterium_rectale_56927 0.00799879947131 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XPB Faecalibacterium_cf_62236 0.0312416218309 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XPB Faecalibacterium_prausnitzii_57453 0.0161122845156 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XPB Faecalibacterium_prausnitzii_61481 0.0136207225642 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XPB Faecalibacterium_prausnitzii_62201 0.022860103447 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XPB Guyana_massiliensis_60772 0.0210067462719 TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE TRUE FALSE
XPB Klebsiella_pneumoniae_54688 0.00148250355123 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XPB Klebsiella_pneumoniae_54788 0.00126577680262 TRUE TRUE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE
XPB Odoribacter_splanchnicus_62174 0.0116656655556 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XPB Oscillibacter_sp_60799 0.0146748464453 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE
XPB Parabacteroides_distasonis_56985 0.00780366394901 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE
XPB Parabacteroides_goldsteinii_56831 0.00321138518449 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XPB Parabacteroides_merdae_56972 0.0185032316114 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XPB Phascolarctobacterium_sp_59818 0.0175477562726 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE
XPB Roseburia_hominis_61877 0.00636656330007 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XPB Ruminococcus_bicirculans_59300 0.00122518165299 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE
XPB Ruminococcus_bromii_62047 0.0394059621541 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XPB Ruminococcus_lactaris_55568 0.00300711981703 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XPB Ruminococcus_obeum_61472 0.00697523002238 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XPB Ruminococcus_obeum_62046 0.0012465529875 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XPB Ruminococcus_sp_55468 0.0018024676594 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XPB Ruminococcus_sp_58571 0.00389942538789 TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE FALSE
XPB Ruminococcus_torques_62045 0.00708228324018 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XPB Slackia_piriformis_62217 0.00691495857233 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XPB Streptococcus_thermophilus_54772 0.00838630595774 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XPB Subdoligranulum_sp_62068 0.00883979694033 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XPB Sutterella_wadsworthensis_56828 0.0065788388946 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Acidaminococcus_intestini_54097 0.00216359300205 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Akkermansia_muciniphila_55290 0.0330523016746 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Alistipes_finegoldii_56071 0.0232616687289 TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE
XQA Alistipes_indistinctus_62207 0.00267218505046 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Alistipes_onderdonkii_55464 0.0327652894639 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQA Alistipes_putredinis_61533 0.105646155949 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Alistipes_shahii_62199 0.0662004803902 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Alistipes_sp_58363 0.00131043106534 TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE
XQA Alistipes_sp_59510 0.0172932732453 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Anaerostipes_hadrus_55206 0.0354658030269 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Bacteroidales_bacterium_58650 0.00748414363481 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Bacteroides_caccae_53434 0.267645171035 TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE
XQA Bacteroides_cellulosilyticus_58046 0.126461637031 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Bacteroides_faecis_58503 0.0224912936381 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQA Bacteroides_finegoldii_57739 0.0217913209382 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Bacteroides_fragilis_54507 0.00456053351668 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Bacteroides_intestinalis_61596 0.00520086334765 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Bacteroides_massiliensis_44749 0.0678259606795 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Bacteroides_nordii_55557 0.00564015222333 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Bacteroides_ovatus_58035 0.103339419759 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Bacteroides_rodentium_59708 0.0512446527458 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Bacteroides_sartorii_54642 0.00212421915293 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQA Bacteroides_stercoris_56735 0.359295158419 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Bacteroides_thetaiotaomicron_56941 0.00430235952317 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Bacteroides_uniformis_57318 0.0852987663336 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Bacteroides_vulgatus_57955 0.503042903321 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Bacteroides_xylanisolvens_57185 0.0125044876137 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Barnesiella_intestinihominis_62208 0.0283624813726 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Bifidobacterium_adolescentis_56815 0.0461282619798 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Bifidobacterium_longum_57796 0.027274290617 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Bilophila_wadsworthia_57364 0.00586894339811 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Blautia_wexlerae_56130 0.144762135009 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Burkholderiales_bacterium_56577 0.00396092775598 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Butyricimonas_virosa_58742 0.00947177386176 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Clostridiales_bacterium_43336 0.00165897439308 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQA Clostridiales_bacterium_52743 0.0130360053423 TRUE TRUE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE
XQA Clostridiales_bacterium_56470 0.016572596082 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE
XQA Clostridiales_bacterium_58120 0.00175648144962 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Clostridiales_bacterium_59664 0.00140650794459 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQA Clostridiales_bacterium_61057 0.0256401070403 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Clostridium_leptum_61499 0.00520333561942 TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE
XQA Clostridium_sp_60782 0.00133851453639 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQA Clostridium_symbiosum_54029 0.00278735242406 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQA Collinsella_aerofaciens_61484 0.0166537540752 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Collinsella_sp_60729 0.00728242171295 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Collinsella_sp_62205 0.020888534788 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Coprobacter_fastidiosus_56550 0.00724669442908 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Coprobacter_sp_60889 0.00417605340877 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Coprococcus_catus_62200 0.00382363083243 TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XQA Coprococcus_comes_61587 0.0105934324168 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Coprococcus_eutactus_61480 0.0341100343314 TRUE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE
XQA Dialister_invisus_61905 0.0246752222856 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Dorea_formicigenerans_56346 0.00554879171037 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Dorea_longicatena_59913 0.0135409481579 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Dorea_longicatena_61473 0.00898537016814 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Eggerthella_lenta_56463 0.00247025575395 TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XQA Enterobacter_cloacae_55011 0.00162716941956 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Escherichia_coli_58110 0.00578106265331 TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE
XQA Eubacterium_eligens_61678 0.0345692616681 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Eubacterium_hallii_61477 0.00575623357526 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Eubacterium_ramulus_59802 0.0747112878039 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Eubacterium_rectale_56927 0.388830301475 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Eubacterium_siraeum_57634 0.107291786575 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Eubacterium_ventriosum_61474 0.0100141467331 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Faecalibacterium_cf_62236 0.0674373808948 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Faecalibacterium_prausnitzii_57453 0.0649335490938 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Faecalibacterium_prausnitzii_61481 0.0500875985396 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Faecalibacterium_prausnitzii_62201 0.0394665686019 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Guyana_massiliensis_60772 0.00172776388366 TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE
XQA Lachnospiraceae_bacterium_51870 0.0092724808804 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Lachnospiraceae_bacterium_56275 0.00123949643612 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Lachnospiraceae_bacterium_62050 0.00160576997652 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQA Odoribacter_splanchnicus_62174 0.0144675171346 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Oscillibacter_sp_60799 0.00870197076069 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Oscillospiraceae_bacterium_54867 0.0069859738495 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Oxalobacter_formigenes_61802 0.00198249317877 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Parabacteroides_distasonis_56985 0.0543996549312 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Parabacteroides_merdae_56972 0.00697058095493 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Phascolarctobacterium_sp_59817 0.0164202054319 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQA Roseburia_hominis_61877 0.0226194982922 TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XQA Roseburia_inulinivorans_61943 0.0196142375968 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Ruminococcus_bicirculans_59300 0.034669384531 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Ruminococcus_bromii_62047 0.103700498012 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Ruminococcus_callidus_61479 0.0187863215011 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Ruminococcus_gnavus_57638 0.0108828064374 TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE
XQA Ruminococcus_lactaris_55568 0.00377751384238 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Ruminococcus_obeum_61472 0.0272728877217 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Ruminococcus_sp_55468 0.0329501989191 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQA Streptococcus_thermophilus_54772 0.0140442412212 TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE
XQA Subdoligranulum_sp_62068 0.0017955091538 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQA Sutterella_wadsworthensis_62218 0.0735403714888 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQB Acidaminococcus_intestini_54097 0.00424434156234 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE
XQB Akkermansia_muciniphila_55290 0.00429374864819 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Alistipes_finegoldii_56071 0.0156510331408 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Alistipes_putredinis_61533 0.0959965072337 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Anaerostipes_hadrus_55206 0.0250053729853 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Bacteroides_finegoldii_57739 0.0399089299761 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Bacteroides_massiliensis_44749 0.0806508222539 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Bacteroides_nordii_55557 0.00364495118909 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Bacteroides_ovatus_58035 0.0987073635462 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Bacteroides_rodentium_59708 0.0596412667594 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Bacteroides_stercoris_56735 0.209931843626 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Bacteroides_thetaiotaomicron_56941 0.0169027258704 TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE
XQB Bacteroides_uniformis_57318 0.243533915158 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Bacteroides_vulgatus_57955 0.298568464364 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Bacteroides_xylanisolvens_57185 0.00492488423298 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Bifidobacterium_adolescentis_56815 0.162738765701 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Bifidobacterium_dentium_55719 0.00187768366823 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQB Bifidobacterium_longum_57796 0.0185183183751 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Bilophila_wadsworthia_57364 0.0151699524 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Blautia_wexlerae_56130 0.0192801420591 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Burkholderiales_bacterium_56577 0.0245801211126 TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE
XQB Clostridiales_bacterium_52743 0.00241838568927 TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE
XQB Clostridiales_bacterium_55184 0.00143045689015 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQB Clostridiales_bacterium_56470 0.00317903563995 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Clostridiales_bacterium_61057 0.0182595232769 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Clostridium_bartlettii_61535 0.00100115547006 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQB Clostridium_bolteae_57158 0.00631710455356 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQB Clostridium_leptum_61499 0.00548383346503 TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE
XQB Collinsella_aerofaciens_61484 0.00632536950101 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Collinsella_sp_62205 0.00758532206366 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Coprococcus_catus_62200 0.00123463363503 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XQB Coprococcus_comes_61587 0.00477093371562 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Coprococcus_eutactus_61480 0.00144650333708 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Dialister_invisus_61905 0.0168636067998 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XQB Dorea_formicigenerans_56346 0.0071415672626 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Dorea_longicatena_61473 0.0112225356817 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Eggerthella_lenta_56463 0.00134436632442 TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE
XQB Escherichia_coli_58110 0.00762820129707 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Escherichia_fergusonii_56914 0.0022547468834 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQB Eubacterium_eligens_61678 0.0993739817032 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Eubacterium_hallii_61477 0.00780018588977 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Eubacterium_ramulus_59802 0.00660437851148 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Eubacterium_rectale_56927 0.227653232151 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Eubacterium_siraeum_57634 0.0202547313672 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Eubacterium_ventriosum_61474 0.0101526154153 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Faecalibacterium_cf_62236 0.0179565671157 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Faecalibacterium_prausnitzii_57453 0.0105335808766 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Faecalibacterium_prausnitzii_61481 0.00373315881828 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Faecalibacterium_prausnitzii_62201 0.0335038159466 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Guyana_massiliensis_60772 0.00150742654237 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE
XQB Haemophilus_parainfluenzae_62468 0.00104578019862 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQB Intestinimonas_butyriciproducens_60001 0.00112440587195 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQB Lachnospiraceae_bacterium_51870 0.00871809264435 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Oscillospiraceae_bacterium_54867 0.00754951996593 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Parabacteroides_distasonis_56985 0.130636474173 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Prevotella_corporis_50024 0.00101887447735 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQB Roseburia_hominis_61877 0.00463280524039 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Roseburia_intestinalis_56239 0.0199967144855 TRUE FALSE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XQB Roseburia_inulinivorans_61943 0.0159467541141 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Ruminococcaceae_bacterium_61777 0.00201424100812 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQB Ruminococcus_bicirculans_59300 0.0246603209495 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Ruminococcus_bromii_62047 0.0258633794227 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Ruminococcus_callidus_61479 0.0247446386513 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Ruminococcus_gnavus_57638 0.00160633512614 TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE
XQB Ruminococcus_lactaris_55568 0.0104116983932 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Ruminococcus_obeum_61472 0.00242160195269 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Ruminococcus_sp_55468 0.00381824661645 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XQB Ruminococcus_torques_62045 0.00856296850199 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XQB Streptococcus_thermophilus_54772 0.00440569512304 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE
XQB Veillonella_dispar_61763 0.00102540128681 TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE FALSE
XQB Veillonella_parvula_57794 0.00313444020767 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XRA Alistipes_indistinctus_62207 0.00206178475587 TRUE TRUE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE
XRA Anaerostipes_hadrus_55206 0.0365653700858 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XRA Bacteroides_acidifaciens_59693 0.00166053923274 TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE
XRA Bacteroides_caccae_53434 0.150923664307 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XRA Bacteroides_cellulosilyticus_58046 0.00275615248741 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XRA Bacteroides_coprocola_61586 0.537938070328 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XRA Bacteroides_finegoldii_57739 0.00527915737037 TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE
XRA Bacteroides_fragilis_56548 0.0234427504706 TRUE TRUE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE
XRA Bacteroides_intestinalis_61596 0.0122169714698 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XRA Bacteroides_nordii_55557 0.0117377806089 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XRA Bacteroides_ovatus_58035 0.141301234696 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XRA Bacteroides_rodentium_59708 0.0123958806963 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XRA Bacteroides_sartorii_54642 0.00616372234181 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
