genome_id	genome_name	rep_genome	length	contigs	species_id
932044.3	actinobacterium SCGC AAA278-O22	1	1129987	31	Actinobacterium_SCGC_62552
93218.7	Pandoraea apista TF81F4	1	5554557	1	Pandoraea_apista_62553
93220.9	Pandoraea pnomenusa	0	5378870	1	Pandoraea_pnomenusa_53996
93221.4	Pandoraea pulmonicola DSM 16583	1	5867621	1	Pandoraea_pulmonicola_62555
932213.3	Serratia sp. M24T3	1	5237787	88	Serratia_sp_62554
93222.6	Pandoraea sputorum DSM 21091	1	5751958	1	Pandoraea_sputorum_62556
932676.3	Shigella boydii ATCC 9905	0	5127771	109	Escherichia_coli_58110
932677.3	Pantoea ananatis AJ13355	0	4877280	0	Pantoea_ananatis_58251
932920.3	Listeria monocytogenes SLCC2372	0	3022910	0	Listeria_monocytogenes_56580
933085.3	Legionella pneumophila subsp. pneumophila ATCC 33215	0	3360968	56	Legionella_pneumophila_57315
933093.3	Legionella pneumophila subsp. pneumophila ATCC 43290	0	3359001	0	Legionella_pneumophila_57315
933115.3	Planococcus donghaensis MPA1U2	1	3294940	56	Planococcus_donghaensis_62557
933263.3	Acinetobacter baumannii UMB001	0	3997654	105	Acinetobacter_baumannii_57014
933264.3	Acinetobacter baumannii UMB002	0	3918360	65	Acinetobacter_baumannii_57014
933265.3	Acinetobacter baumannii UMB003	0	4176413	85	Acinetobacter_baumannii_57014
933266.3	Neisseria sicca 4320	1	2500508	122	Neisseria_sicca_62558
933267.3	Neisseria sicca DS1	1	2388545	141	Neisseria_sicca_62559
933269.4	Neisseria polysaccharea NS342	1	2080258	57	Neisseria_polysaccharea_62560
933280.4	Neisseria lactamica NS19	1	2117369	90	Neisseria_lactamica_62561
933290.4	Neisseria meningitidis NS44	0	1992131	295	Neisseria_meningitidis_58195
933356.3	Enterococcus faecium E4452	0	2752179	250	Enterococcus_faecium_56710
935199.3	Rhodococcus sp. p52	0	5284382	70	Rhodococcus_pyridinivorans_54937
935261.3	Aminobacter sp. J41	1	4224210	107	Aminobacter_sp_62562
935296.3	Enterobacter aerogenes EA1509E	0	5591105	0	Enterobacter_aerogenes_55704
935297.7	Vibrio cholerae LMA3984-4	0	3738715	0	Vibrio_cholerae_57327
935298.4	Corynebacterium pseudotuberculosis PAT10	0	2335323	0	Corynebacterium_pseudotuberculosis_55943
935543.3	Burkholderia sp. WSM4176	1	9055693	52	Burkholderia_sp_62563
935546.3	Mesorhizobium loti NZP2037	0	7462392	5	Mesorhizobium_loti_56292
935547.3	Mesorhizobium loti R7A	1	6529330	3	Mesorhizobium_loti_55991
935548.3	Mesorhizobium loti R88b	1	7193492	13	Mesorhizobium_loti_62564
935549.4	Rhizobium leguminosarum bv. trifolii SRDI565	1	6905599	7	Rhizobium_leguminosarum_62565
935550.4	Rhizobium leguminosarum bv. trifolii SRDI943	1	7412387	5	Rhizobium_leguminosarum_56913
935553.4	Rhizobium leguminosarum bv. viciae TOM	1	7357668	6	Rhizobium_leguminosarum_58171
935554.3	Rhizobium leguminosarum bv. viciae WSM1481	1	7555578	6	Rhizobium_leguminosarum_58129
935557.3	Sinorhizobium arboris LMG 14919	1	6837242	7	Sinorhizobium_arboris_62566
935558.3	Sinorhizobium medicae WSM1115	0	6859042	28	Sinorhizobium_medicae_53134
935563.3	Sinorhizobium meliloti WSM4191	1	7225975	22	Sinorhizobium_medicae_53134
935565.3	Paracoccus pantotrophus J46	1	4650263	102	Paracoccus_pantotrophus_50212
935566.3	Pseudoxanthomonas suwonensis J42	0	3529458	59	Pseudoxanthomonas_suwonensis_57726
935567.3	Pseudoxanthomonas suwonensis J43	0	3333692	60	Pseudoxanthomonas_suwonensis_57726
935568.3	Pseudoxanthomonas suwonensis J47	1	3344499	47	Pseudoxanthomonas_suwonensis_57726
935586.3	Neisseria meningitidis ES14902	0	2189840	46	Neisseria_meningitidis_58195
935587.3	Neisseria meningitidis M6190	0	2210831	44	Neisseria_meningitidis_58195
935588.3	Neisseria meningitidis M01-240355	0	2287777	0	Neisseria_meningitidis_58195
935589.3	Neisseria meningitidis NZ-05/33	0	2248966	0	Neisseria_meningitidis_58195
935590.3	Neisseria meningitidis M0579	0	2260042	30	Neisseria_meningitidis_58195
935591.3	Neisseria meningitidis M01-240149	0	2223518	0	Neisseria_meningitidis_58195
935592.3	Neisseria meningitidis OX99.30304	0	2158830	123	Neisseria_meningitidis_58195
935593.3	Neisseria meningitidis M04-240196	0	2250449	0	Neisseria_meningitidis_58195
935594.3	Neisseria meningitidis M13399	0	2261668	43	Neisseria_meningitidis_58195
935595.3	Neisseria meningitidis M01-240013	0	2294966	53	Neisseria_meningitidis_58195
935597.3	Neisseria meningitidis CU385	0	2253883	47	Neisseria_meningitidis_58195
935598.3	Neisseria meningitidis 961-5945	0	2219976	160	Neisseria_meningitidis_58195
935599.3	Neisseria meningitidis G2136	0	2184862	0	Neisseria_meningitidis_58195
935697.4	Corynebacterium pseudotuberculosis CIP 52.97	0	2320595	0	Corynebacterium_pseudotuberculosis_55943
935702.3	Salmonella enterica subsp. enterica serovar Agona str. ATCC 51957	0	4693045	48	Salmonella_enterica_58156
935703.3	Salmonella enterica subsp. enterica serovar Agona str. ATCC BAA-707	0	4820315	70	Salmonella_enterica_58156
935705.3	Salmonella enterica subsp. enterica serovar Thompson str. ATCC 8391	0	4636579	47	Salmonella_enterica_58156
935835.3	Bacillus sp. J13	0	6581879	130	Paenibacillus_lactis_56242
935836.3	Bacillus sp. J33	1	5556701	199	Bacillus_sp_62567
935837.3	Bacillus sp. J37	1	5333777	96	Bacillus_sp_62568
935840.3	Chelativorans sp. J32	1	4698190	47	Chelativorans_sp_62569
935845.3	Paenibacillus sp. J14	1	4860927	113	Paenibacillus_barengoltzii_56244
935848.3	Paracoccus sp. J39	0	4421031	47	Paracoccus_sp_53209
935849.3	Paracoccus sp. J55	1	4282077	62	Paracoccus_sp_53209
935851.3	Pseudoxanthomonas sp. J31	0	3354728	25	Pseudoxanthomonas_sp_53728
935852.3	Pseudoxanthomonas sp. J35	1	3229203	31	Pseudoxanthomonas_sp_62570
935860.3	Bordetella petrii J49	1	4199886	66	Bordetella_petrii_62571
935861.3	Bordetella petrii J51	1	5038241	30	Bordetella_petrii_62572
935863.3	Luteimonas sp. J29	1	3398082	17	Luteimonas_sp_62573
935866.3	Nocardioides sp. J54	1	4752386	79	Nocardioides_sp_62574
935867.3	Pseudomonas thermotolerans J53	1	3745362	61	Pseudomonas_thermotolerans_54437
935897.3	Haemophilus influenzae F3047	0	2007018	0	Haemophilus_influenzae_58001
935938.3	Bacillus ginsengihumi J57	0	3919021	82	Bacillus_ginsengihumi_53086
935942.4	Desulfonatronum lacustre DSM 10312	1	3761151	4	Desulfonatronum_lacustre_62575
935948.5	Caldanaerobius polysaccharolyticus DSM 13641	1	2499860	3	Caldanaerobius_polysaccharolyticus_62576
936047.3	Propionibacterium sp. 409-HC1	0	2527016	110	Propionibacterium_acnes_57367
936048.3	Propionibacterium sp. 434-HC2	0	2567513	80	Propionibacterium_acnes_57367
936051.3	Paracoccus pantotrophus J40	0	4233858	113	Paracoccus_pantotrophus_50212
936134.4	Ensifer sp. USDA 6670	0	6805177	69	Sinorhizobium_meliloti_58050
936135.3	Bradyrhizobium japonicum USDA 123	0	10427048	499	Bradyrhizobium_japonicum_57868
936136.4	Rhizobium leguminosarum bv. viciae 248	1	7288508	7	Rhizobium_leguminosarum_62577
936140.3	Lactobacillus farciminis KCTC 3681	1	2465753	33	Lactobacillus_farciminis_62578
936153.3	Enterococcus faecalis 62	0	3100313	0	Enterococcus_faecalis_56297
936154.3	Streptococcus parauberis KCTC 11537	0	2143887	0	Streptococcus_parauberis_53510
936155.3	Helicobacter felis ATCC 49179	1	1654761	0	Helicobacter_felis_62579
936156.3	Bacillus subtilis BSn5	0	4093599	0	Bacillus_subtilis_58172
936157.3	Salmonella enterica subsp. enterica serovar Weltevreden str. 2007-60-3289-1	0	4914200	59	Salmonella_enterica_58156
936350.4	Rhizobium leguminosarum bv. phaseoli 4292	0	7344801	13	Rhizobium_leguminosarum_58270
936351.3	Bifidobacterium breve S27	0	2294458	0	Bifidobacterium_breve_57133
936370.3	Capnocytophaga sp. CM59	1	2780696	74	Capnocytophaga_granulosa_57613
936375.3	Mogibacterium sp. CM50	1	1887456	43	Mogibacterium_timidum_52974
936381.3	Selenomonas sp. CM52	1	2580752	56	Selenomonas_sp_62580
936455.3	Bradyrhizobium genosp. SA-4 str. CB756	0	9825980	11	Bradyrhizobium_genosp_34140
936548.3	Actinomyces sp. ICM47	1	2435151	139	Actinomyces_sp_62581
936549.3	Actinomyces sp. ICM54	1	2347616	90	Actinomyces_sp_62582
936550.3	Atopobium sp. BS2	1	1603411	48	Atopobium_sp_62583
936554.3	Campylobacter sp. FOBRC14	0	2142354	19	Campylobacter_curvus_57251
936561.3	Fusobacterium sp. CM1	0	2433054	151	Fusobacterium_nucleatum_57450
936562.3	Fusobacterium sp. CM21	0	2197820	227	Fusobacterium_nucleatum_57734
936563.3	Fusobacterium sp. CM22	0	2419054	78	Fusobacterium_nucleatum_57855
936564.3	Klebsiella sp. AS10	0	6160450	88	Klebsiella_oxytoca_56762
936565.3	Klebsiella sp. OBRC7	0	6339428	154	Klebsiella_oxytoca_56762
936572.3	Selenomonas sp. FOBRC6	1	2330620	129	Selenomonas_sp_62584
936573.3	Selenomonas sp. FOBRC9	0	2336249	49	Selenomonas_artemidis_57866
936574.3	Shuttleworthia sp. MSX8B	0	2099125	36	Shuttleworthia_satelles_57139
936575.3	Streptococcus sp. AC15	0	1982694	50	Streptococcus_anginosus_58032
936576.3	Streptococcus sp. ACS2	0	2115106	43	Streptococcus_salivarius_58022
936577.3	Streptococcus sp. AS14	1	2331493	19	Streptococcus_sp_62585
936578.3	Streptococcus sp. AS20	0	1853252	16	Streptococcus_constellatus_57767
936580.3	Streptococcus sp. CM6	1	1919865	26	Streptococcus_oralis_57895
936581.3	Streptococcus sp. CM7	0	2048378	32	Streptococcus_anginosus_58032
936587.3	Streptococcus sp. OBRC6	0	2133938	47	Streptococcus_anginosus_58032
936588.3	Veillonella sp. ACP1	0	2042594	26	Veillonella_atypica_58169
936589.3	Veillonella sp. AS16	1	1940069	19	Veillonella_sp_62586
936591.3	Veillonella sp. ICM51a	0	2154907	52	Veillonella_atypica_58169
936594.3	Lachnospiraceae bacterium ICM7	1	2775406	36	Lachnospiraceae_bacterium_62587
936596.3	Lachnospiraceae bacterium MSX33	1	2850994	76	Clostridiales_bacterium_57827
937593.4	Geobacillus stearothermophilus ATCC 7953	1	2787230	129	Geobacillus_stearothermophilus_62588
937772.3	gamma proteobacterium IMCC1989	1	2943459	338	Gamma_proteobacterium_62589
937773.3	Staphylococcus pseudintermedius HKU10-03	0	2617381	0	Staphylococcus_pseudintermedius_53521
937774.3	Taylorella equigenitalis MCE9	0	1695860	0	Taylorella_equigenitalis_52955
937777.3	Deinococcus peraridilitoris DSM 19664	1	4513714	0	Deinococcus_peraridilitoris_62590
938141.3	Salmonella enterica subsp. enterica serovar Sloterdijk str. ATCC 15791	0	4715354	109	Salmonella_enterica_58156
938142.3	Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708	0	4664158	64	Salmonella_enterica_58156
938143.3	Salmonella enterica subsp. enterica serovar Rubislaw str. ATCC 10717	0	4736785	92	Salmonella_enterica_58156
938147.3	Salmonella enterica subsp. enterica serovar Enteritidis str. 638970-15	0	4713178	65	Salmonella_enterica_58156
938278.3	Clostridiales bacterium 9400853	1	2283910	111	Clostridiales_bacterium_45941
938288.5	Clostridiales bacterium 9401234	1	1707921	9	Clostridiales_bacterium_62591
938289.3	Clostridiales bacterium 9403326	1	1664937	20	Clostridiales_bacterium_62592
938293.3	Anaerococcus sp. 9402080	1	2209567	46	Anaerococcus_sp_62593
938294.3	Anaerococcus sp. 9403502	0	2302207	79	Clostridiales_bacterium_45941
938709.3	Bacteroidetes bacterium SCGC AAA027-N21	1	2295423	69	Bacteroidetes_bacterium_62594
939857.3	SAR406 cluster bacterium SCGC AAA298-D23	1	979176	10	SAR406_cluster_62595
940190.3	Melissococcus plutonius ATCC 35311	0	2068732	0	Melissococcus_plutonius_54390
940265.3	Acetobacter pasteurianus subsp. pasteurianus LMG 1262 = NBRC 106471	1	2845480	160	Acetobacter_pasteurianus_62596
940265.4	Acetobacter pasteurianus subsp. pasteurianus LMG 1262 = NBRC 106471	1	2973500	135	Acetobacter_pasteurianus_62597
940282.3	Acetobacter pasteurianus 3P3	1	3007385	96	Acetobacter_pasteurianus_62598
940283.3	Gluconacetobacter europaeus LMG 18890	0	4209457	310	Gluconacetobacter_europaeus_56709
940284.3	Gluconacetobacter europaeus LMG 18494	0	3967437	203	Gluconacetobacter_europaeus_56709
940285.3	Gluconacetobacter europaeus 5P3	1	3950493	235	Gluconacetobacter_europaeus_56709
940286.3	Gluconacetobacter oboediens 174Bp2	1	4160997	190	Gluconacetobacter_oboediens_62599
940287.3	Yersinia enterocolitica subsp. palearctica 556/8265	1	4517604	11	Yersinia_enterocolitica_57651
940288.3	Yersinia enterocolitica subsp. palearctica 647/5307	0	4549351	15	Yersinia_enterocolitica_57651
940289.3	Yersinia enterocolitica subsp. palearctica YO527	0	4658995	20	Yersinia_enterocolitica_57651
940296.3	Neisseria gonorrhoeae TCDC-NG08107	0	2154835	0	Neisseria_gonorrhoeae_53748
941187.3	Salmonella enterica subsp. enterica serovar Inverness str. ATCC 10720	0	4878040	54	Salmonella_enterica_58156
941188.3	Salmonella enterica subsp. enterica serovar Pomona str. ATCC 10729	0	4623408	77	Salmonella_enterica_58156
941189.3	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 11511	0	4447041	37	Salmonella_enterica_58156
941190.3	Salmonella enterica subsp. enterica serovar Chester str. ATCC 11997	0	4609028	59	Salmonella_enterica_58156
941193.4	Pseudomonas aeruginosa M18	0	6327754	0	Pseudomonas_aeruginosa_57148
94122.6	Shewanella sp. ANA-3	1	5251146	0	Shewanella_sp_62600
941258.4	Wolbachia endosymbiont wVitB of Nasonia vitripennis	0	1020887	253	Wolbachia_endosymbiont_58286
941322.6	Escherichia coli O25b:H4-ST131 str. EC958	0	5137535	188	Escherichia_coli_58110
941429.3	Shigella dysenteriae CDC 74-1112	0	4592898	241	Escherichia_coli_58110
941435.3	Escherichia coli O157:H7 str. EC1212	0	5506488	31	Escherichia_coli_58110
941449.3	Desulfovibrio sp. X2	1	3904309	61	Desulfovibrio_sp_62601
941638.3	Rickettsia slovaca 13-B	1	1275089	0	Rickettsia_rickettsii_57256
941639.3	Bacillus coagulans 2-6	0	3073079	0	Bacillus_coagulans_55543
941770.3	Lactobacillus fructivorans KCTC 3543	1	1366224	9	Lactobacillus_fructivorans_57394
941824.4	Thermobrachium celere DSM 8682	1	2400045	96	Thermobrachium_celere_62602
941967.3	Brucella melitensis M28	0	3311748	0	Brucella_abortus_57261
941968.4	Clostridium botulinum H04402 065	0	3919740	0	Clostridium_botulinum_57664
942513.4	Neisseria meningitidis WUE 2594	0	2227255	0	Neisseria_meningitidis_58195
942938.3	Spirochaeta alkalica DSM 8900	1	3338575	80	Spirochaeta_alkalica_62603
943936.3	Psychroserpens damuponensis JCM 17632	1	3945764	106	Psychroserpens_damuponensis_62604
944435.3	Burkholderia sp. WSM2230	1	6305157	30	Burkholderia_sp_62605
944436.3	Burkholderia sp. WSM2232	1	7204887	71	Burkholderia_sp_62606
944479.3	Hippea jasoniae	1	1714780	18	Hippea_jasoniae_62607
944480.3	Hippea alviniae EP5-r	1	1745807	3	Hippea_alviniae_62608
944481.3	Hippea sp. KM1	1	1742311	1	Hippea_sp_62609
944546.4	Arcobacter butzleri ED-1	0	2256675	0	Arcobacter_butzleri_57576
944547.4	Arcobacter sp. L	1	2947662	0	Arcobacter_sp_62610
944557.3	Prevotella denticola CRIS 18C-A	0	3160390	98	Prevotella_denticola_56507
944559.3	Paenibacillus sp. HGF7	0	6263881	129	Paenibacillus_chitinolyticus_58207
944560.4	Actinomyces sp. oral taxon 175 str. F0384	0	3133330	7	Actinomyces_viscosus_57672
944562.4	Lactobacillus oris F0423	0	2174937	20	Lactobacillus_oris_55759
944564.4	Veillonella sp. oral taxon 780 str. F0422	1	1725077	65	Veillonella_sp_62611
944565.4	Parvimonas sp. oral taxon 393 str. F0440	1	1483165	5	Parvimonas_sp_62612
945360.3	Shigella flexneri CDC 796-83	0	4682763	209	Escherichia_coli_58110
945433.3	Escherichia coli WV_060327	0	4676902	26	Escherichia_coli_58110
945434.3	Escherichia coli EC4100B	0	5111899	42	Escherichia_coli_58110
945541.3	Salmonella enterica subsp. enterica serovar Javiana str. PRS_2010_0720	0	4726375	99	Salmonella_enterica_58156
945543.3	Vibrio brasiliensis LMG 20546	1	4701599	94	Vibrio_brasiliensis_62613
945550.3	Vibrio sinaloensis DSM 21326	1	4885452	99	Vibrio_sinaloensis_62614
945555.3	Acinetobacter baumannii WM99c	0	4028288	152	Acinetobacter_baumannii_57014
945556.3	Acinetobacter baumannii D1279779	0	3647892	84	Acinetobacter_baumannii_57014
945681.4	Acetobacter pomorum DM001	1	2871933	58	Acetobacter_pomorum_62615
945689.3	Xylella fastidiosa EB92.1	0	2452381	122	Xylella_fastidiosa_57753
945704.3	Streptococcus suis JS14	0	2137435	0	Streptococcus_suis_58197
945711.3	Corynebacterium ulcerans 809	0	2502095	0	Corynebacterium_ulcerans_56105
945712.3	Corynebacterium ulcerans BR-AD22	0	2606374	0	Corynebacterium_ulcerans_56105
945713.3	Ignavibacterium album JCM 16511	1	3658997	0	Ignavibacterium_album_62616
946034.3	Salmonella enterica subsp. enterica serovar Typhimurium str. TN061786	0	4837777	21	Salmonella_enterica_58156
946077.3	Imtechella halotolerans K1	1	3076309	36	Imtechella_halotolerans_62617
946235.3	Oceanobacillus sp. Ndiop	1	3524065	90	Oceanobacillus_sp_62618
947557.3	Yersinia enterocolitica NFO	0	4653922	74	Yersinia_enterocolitica_57651
947561.3	Yersinia enterocolitica IP2222	0	4746422	59	Yersinia_enterocolitica_57651
947827.8	Lactobacillus helveticus MTCC 5463	1	1966883	384	Lactobacillus_helveticus_55908
947969.5	Cellulomonas carbonis T26	1	3976246	435	Cellulomonas_carbonis_62619
948106.3	Burkholderia sp. WSM3556	1	7672812	138	Burkholderia_sp_62620
948458.3	Actinotalea ferrariae CF5-4	1	3987080	626	Actinotalea_ferrariae_62621
948561.3	Staphylococcus aureus O11	0	2757485	61	Staphylococcus_aureus_56630
948563.3	Staphylococcus aureus O46	0	2797536	69	Staphylococcus_aureus_56630
948565.3	Avibacterium paragallinarum 72	0	2302540	68	Avibacterium_paragallinarum_58029
953739.5	Streptomyces venezuelae ATCC 10712	1	8226158	0	Streptomyces_venezuelae_62622
95486.53	Burkholderia cenocepacia	1	7979180	83	Burkholderia_cenocepacia_62623
95486.54	Burkholderia cenocepacia	1	8045250	3	Burkholderia_cenocepacia_62624
955.10	Wolbachia pipientis	0	1126660	43	Wolbachia_endosymbiont_57465
95605.3	Azospirillum sp. B4	1	7257378	636	Azospirillum_sp_62625
95606.3	Sphingomonas-like bacterium B12	1	4788660	758	Sphingomonas_bacterium_62626
95607.3	Rhodopseudomonas sp. B29	1	5453371	716	Rhodopseudomonas_sp_62627
95611.3	Curtobacterium sp. B8	1	3286816	627	Curtobacterium_sp_62628
956149.6	Cronobacter sakazakii SP291	0	4518784	0	Cronobacter_sakazakii_57088
95616.4	Microbacterium sp. B24	0	2960634	472	Microbacterium_hominis_56792
95618.5	Flavobacterium sp. B17	1	4084374	505	Flavobacterium_sp_62629
95619.7	Pseudomonas sp. M1	0	6956853	9	Pseudomonas_sp_56858
959.3	Bdellovibrio bacteriovorus	1	3830430	1	Bdellovibrio_bacteriovorus_55420
96241.6	Bacillus subtilis subsp. spizizenii NRS 231	0	4027672	1	Bacillus_subtilis_57806
96345.23	Flavobacterium psychrophilum CSF-259-93	0	2899814	9	Flavobacterium_psychrophilum_53657
96345.24	Flavobacterium psychrophilum CN	0	2897311	25	Flavobacterium_psychrophilum_53657
96345.25	Flavobacterium psychrophilum CR	0	2899146	7	Flavobacterium_psychrophilum_53657
96345.26	Flavobacterium psychrophilum THC 02-90	0	2518967	128	Flavobacterium_psychrophilum_53657
96345.27	Flavobacterium psychrophilum TN	0	2518591	129	Flavobacterium_psychrophilum_53657
96345.28	Flavobacterium psychrophilum TR	0	2521367	123	Flavobacterium_psychrophilum_53657
96345.29	Flavobacterium psychrophilum 950106-1/1	0	2736292	1	Flavobacterium_psychrophilum_53657
96345.30	Flavobacterium psychrophilum V4-24	1	2684585	1	Flavobacterium_psychrophilum_53657
96345.31	Flavobacterium psychrophilum v4-33	0	2699386	1	Flavobacterium_psychrophilum_53657
96345.32	Flavobacterium psychrophilum V3-5	0	2698020	1	Flavobacterium_psychrophilum_53657
96561.5	Desulfococcus oleovorans Hxd3	1	3944167	0	Desulfococcus_oleovorans_62630
96563.4	Pseudomonas stutzeri ATCC 17588 = LMG 11199	0	4547930	0	Pseudomonas_stutzeri_57416
96765.3	Microbacterium sp. B19	1	3562725	457	Microbacterium_sp_62631
96901.3	Pseudomonas synxantha BG33R	0	6297495	0	Pseudomonas_synxantha_56835
97137.3	Lactobacillus sp. ASF360	1	1808344	191	Lactobacillus_sp_62632
97138.3	Clostridium sp. ASF356	1	2898272	29	Clostridium_sp_62633
97139.3	Clostridium sp. ASF502	1	6352860	120	Clostridium_sp_62634
97478.10	Lactobacillus mucosae CRL573	0	2257701	38	Lactobacillus_mucosae_57556
97478.11	Lactobacillus mucosae DPC 6426	1	2079103	72	Lactobacillus_mucosae_57556
977905.3	Bacillus sp. 17376	0	4358706	203	Bacillus_boroniphilus_48964
979.3	Cellulophaga lytica	0	3824200	1	Cellulophaga_lytica_55158
979199.3	Staphylococcus epidermidis NIHLM095	0	2463746	27	Staphylococcus_epidermidis_57523
979200.3	Staphylococcus epidermidis NIHLM088	0	2481921	38	Staphylococcus_epidermidis_57523
979201.3	Staphylococcus epidermidis NIHLM087	0	2468584	25	Staphylococcus_epidermidis_57523
979202.3	Staphylococcus epidermidis NIHLM070	0	2455609	46	Staphylococcus_epidermidis_57523
979203.3	Staphylococcus epidermidis NIHLM067	0	2387768	37	Staphylococcus_epidermidis_57523
979204.3	Staphylococcus epidermidis NIHLM061	0	2566889	41	Staphylococcus_epidermidis_57523
979205.3	Staphylococcus epidermidis NIHLM057	0	2523787	51	Staphylococcus_epidermidis_57523
979206.3	Staphylococcus epidermidis NIHLM053	0	2538137	89	Staphylococcus_epidermidis_57523
979207.3	Staphylococcus epidermidis NIHLM049	0	2464909	39	Staphylococcus_epidermidis_57523
979208.3	Staphylococcus epidermidis NIHLM040	0	2543740	45	Staphylococcus_epidermidis_57523
979209.3	Staphylococcus epidermidis NIHLM039	0	2512082	44	Staphylococcus_epidermidis_57523
979210.3	Staphylococcus epidermidis NIHLM037	0	2455544	51	Staphylococcus_epidermidis_57523
979211.3	Staphylococcus epidermidis NIHLM023	0	2518474	34	Staphylococcus_epidermidis_57523
979212.3	Staphylococcus epidermidis NIHLM021	0	2480608	54	Staphylococcus_epidermidis_57523
979213.3	Staphylococcus epidermidis NIHLM020	0	2365002	47	Staphylococcus_epidermidis_57523
979214.3	Staphylococcus epidermidis NIHLM031	0	2517729	39	Staphylococcus_epidermidis_57523
979215.3	Staphylococcus epidermidis NIHLM018	0	2461411	48	Staphylococcus_epidermidis_57523
979216.3	Staphylococcus epidermidis NIHLM015	0	2433747	28	Staphylococcus_epidermidis_57523
979217.3	Staphylococcus epidermidis NIHLM008	0	2433315	28	Staphylococcus_epidermidis_57523
979218.3	Staphylococcus epidermidis NIHLM003	0	2583367	53	Staphylococcus_epidermidis_57523
979219.3	Staphylococcus epidermidis NIHLM001	0	2600937	70	Staphylococcus_epidermidis_57523
979220.3	Staphylococcus epidermidis NIH05005	0	2477626	53	Staphylococcus_epidermidis_57523
979221.3	Staphylococcus epidermidis NIH05001	1	2596531	146	Staphylococcus_epidermidis_57523
979222.3	Staphylococcus epidermidis NIH04008	0	2722198	112	Staphylococcus_epidermidis_57523
979226.3	Cohnella panacarvi Gsoil 349	1	4771825	11	Cohnella_panacarvi_62635
979556.3	Microbacterium testaceum StLB037	1	3982034	0	Microbacterium_testaceum_62636
979982.3	Leuconostoc sp. C2	1	1877273	0	Leuconostoc_sp_62637
980514.3	Acinetobacter baumannii TCDC-AB0715	0	4210417	0	Acinetobacter_baumannii_57014
980584.3	Flavobacteriaceae bacterium HQM9	1	4052677	160	Flavobacteriaceae_bacterium_62638
981210.3	Helicobacter pylori BCS100H1	0	1545060	29	Helicobacter_pylori_58188
981211.3	Helicobacter pylori 8A3	0	1542290	40	Helicobacter_pylori_58188
981212.3	Helicobacter pylori NQ315	1	1587352	49	Helicobacter_pylori_53193
981213.3	Helicobacter pylori NQ1712	0	1557974	52	Helicobacter_pylori_53193
981214.3	Helicobacter pylori NQ352	0	1624302	50	Helicobacter_pylori_56616
981215.3	Helicobacter pylori NQ1701	1	1632603	73	Helicobacter_pylori_56616
981216.3	Helicobacter pylori NQ392	1	1636585	45	Helicobacter_pylori_51394
981217.3	Helicobacter pylori NQ1707	0	1638914	53	Helicobacter_pylori_51394
981218.3	Helicobacter pylori NQ4060	0	1636131	43	Helicobacter_pylori_51394
981219.3	Helicobacter pylori NQ367	0	1610043	60	Helicobacter_pylori_53184
981220.3	Helicobacter pylori NQ1671	1	1618249	25	Helicobacter_pylori_53184
981221.3	Helicobacter pylori NQ4191	0	1620700	28	Helicobacter_pylori_53184
981223.3	Acinetobacter sp. NCTC 7422	0	3967387	132	Acinetobacter_sp_43453
981224.3	Acinetobacter sp. NCTC 10304	0	4116644	323	Acinetobacter_baumannii_57014
981324.3	Acinetobacter bereziniae LMG 1003	0	4940108	327	Acinetobacter_bereziniae_56370
981325.3	Acinetobacter genomosp. 13TU str. NCTC 8102	0	4089227	249	Acinetobacter_baumannii_57323
981326.3	Acinetobacter genomosp. 3 str. DSM 21653	0	3698267	409	Acinetobacter_baumannii_57660
981327.3	Acinetobacter lwoffii NCTC 5866 = CIP 64.10	1	3312451	195	Acinetobacter_lwoffii_58233
981328.3	Acinetobacter baumannii W6976	0	3846714	459	Acinetobacter_baumannii_57014
981329.3	Acinetobacter baumannii W7282	0	3935598	118	Acinetobacter_baumannii_57014
981331.3	Acinetobacter calcoaceticus DSM 30006 = CIP 81.8	0	3850896	326	Acinetobacter_calcoaceticus_57657
981332.3	Acinetobacter genomosp. 3 str. DSM 9306	0	3943593	269	Acinetobacter_baumannii_57660
981333.4	Acinetobacter parvus DSM 16617 = CIP 108168	0	2836375	162	Acinetobacter_parvus_58065
981334.3	Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788	0	3278511	257	Acinetobacter_baumannii_56211
981334.4	Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788	0	3353674	87	Acinetobacter_baumannii_56211
981336.4	Acinetobacter ursingii DSM 16037 = CIP 107286	0	3548662	118	Acinetobacter_ursingii_57496
981367.3	Escherichia fergusonii ECD227	1	4850237	77	Escherichia_fergusonii_56914
981368.3	Xanthomonas axonopodis pv. citrumelo F1	0	4967469	0	Xanthomonas_perforans_55843
981369.3	Streptacidiphilus rugosus AM-16	1	9002860	4	Streptacidiphilus_rugosus_62639
981383.3	Ornithinibacillus scapharcae TW25	1	3832353	72	Ornithinibacillus_scapharcae_62640
981384.3	Ruegeria sp. TW15	1	4482685	24	Ruegeria_sp_62641
981405.3	Frankia sp. Allo2	0	5352110	110	Frankia_sp_52591
981426.3	Frankia sp. Thr	1	5309830	171	Frankia_sp_52591
981539.3	Streptococcus gallolyticus subsp. gallolyticus ATCC 43143	1	2362241	0	Streptococcus_gallolyticus_57748
